"id","propertysize","dominant","catchment","region","profit","profit_ha","distmarket","distriver","distroad","DPFpx","edgedist","edgels","edgepx","elevation","meanprecips","meantemps","MFls","SFAgepx","SFls","TSDls","UPFpx"
320,38000,"Animalother","358","PGM",-1439422.284,-37.8795337894737,39444.59765625,1198.01379394531,184.15104675293,0,0,0,0,109.84644317627,131.030288696289,198.187347412109,0.00326530612073839,0,0.00244897953234613,0.553469359874725,0
321,102.6,"Annual","100","PGM",5893.916407,57.4455790155945,63127.640625,497.659545898438,308.927917480469,0,275.744293212891,0.159999996423721,1,40.1940116882324,155.309646606445,193.639450073242,0.739591836929321,0,0.0628571435809135,208.049789428711,1
322,1.8,"Annual","125","STM",66434.68259,36908.1569944444,31718.20703125,2641.7685546875,1269.30444335938,0,0,0,0,137.831756591797,164.544662475586,202.284561157227,0.0767346918582916,0,0.0351020395755768,15.1379594802856,0
323,68.9,"Mixed","100","PGM",4691.416407,68.0902236139332,63579.9375,893.995666503906,95.0514984130859,0.111111111938953,14.9538707733154,0.0244897957891226,0,62.9119415283203,155.486328125,194.013000488281,0.393469393253326,0.666666686534882,0.204897955060005,50.5420417785645,0.666666686534882
324,15,"Other","100","PGM",1365.796407,91.0530938,61492.56640625,856.102111816406,70.7253875732422,1,34.9309387207031,0.0399999991059303,0,57.3415870666504,155.212020874023,194.632308959961,0.593469381332397,0,0.0799999982118607,32.4122467041016,0
325,25,"Animalother","100","PGM",5107.659264,204.30637056,62701.9921875,893.995361328125,39.252326965332,0,0,0.00489795906469226,0,70,155.452438354492,194.267013549805,0.395102053880692,0,0.203265309333801,56.7453079223633,0
326,225,"Other","100","PGM",1682.216407,7.47651736444444,65578.3984375,2184.24096679688,49.8851890563965,1,94.3661804199219,0.0620408169925213,0,70,155.805023193359,193.484817504883,0.635102033615112,0,0.117551021277905,1.74448978900909,0
327,17,"Annual","100","PGM",5817.716407,342.218612176471,63579.9375,893.995666503906,95.0514984130859,0.111111111938953,14.9538707733154,0.0244897957891226,0,62.9119415283203,155.486328125,194.013000488281,0.393469393253326,0.666666686534882,0.204897955060005,50.5420417785645,0.666666686534882
328,75,"Other","100","PGM",4009.676407,53.4623520933333,61700.37890625,794.663146972656,205.215286254883,0,0,0.0130612244829535,0,53.6471290588379,155.12255859375,193.932571411133,0.33714285492897,0,0.218775510787964,62.7420425415039,0
329,20,"Annual","125","STM",21403.68259,1070.1841295,40681.94921875,2046.50146484375,34.9585762023926,0,0,0,0,149.180038452148,163.564758300781,199.006057739258,0.068571425974369,0,0.0106122447177768,20.3412246704102,0
330,10.5,"Annual","125","STM",4129.682585,393.303103333333,41763.296875,1448.01171875,376.823181152344,0,444.093933105469,0.131428569555283,0,158.316909790039,163.40022277832,198.2099609375,0.835918366909027,0,0.0081632649526,242.220413208008,1
331,75,"Other","100","PGM",-13837.95737,-184.506098266667,61492.56640625,856.102111816406,70.7253875732422,1,34.9309387207031,0.0399999991059303,0,57.3415870666504,155.212020874023,194.632308959961,0.593469381332397,0,0.0799999982118607,32.4122467041016,0
333,50,"Mixed","100","PGM",4177.716407,83.55432814,61700.37890625,794.663146972656,205.215286254883,0,0,0.0130612244829535,0,53.6471290588379,155.12255859375,193.932571411133,0.33714285492897,0,0.218775510787964,62.7420425415039,0
335,25.5,"Annual","125","STM",17762.18259,696.55618,40681.94921875,2046.50146484375,34.9585762023926,0,0,0,0,149.180038452148,163.564758300781,199.006057739258,0.068571425974369,0,0.0106122447177768,20.3412246704102,0
336,4.7,"Cattlebeef","125","STM",8544.682585,1818.0175712766,40681.94921875,2046.50146484375,34.9585762023926,0,0,0,0,149.180038452148,163.564758300781,199.006057739258,0.068571425974369,0,0.0106122447177768,20.3412246704102,0
337,38,"Mixed","125","STM",22414.68259,589.860068157895,31718.20703125,2641.7685546875,1269.30444335938,0,0,0,0,137.831756591797,164.544662475586,202.284561157227,0.0767346918582916,0,0.0351020395755768,15.1379594802856,0
338,8712,"Mixed","315","PGM",332555.5102,38.172120087236,36492.83984375,1312.97961425781,1031.41711425781,0,0,0,0,174.77653503418,131.442352294922,198.753173828125,0.217142850160599,0,0.0489795915782452,0.742040812969208,0
339,8.4,"Annual","125","STM",2069.682585,246.390783928571,40681.94921875,2046.50146484375,34.9585762023926,0,0,0,0,149.180038452148,163.564758300781,199.006057739258,0.068571425974369,0,0.0106122447177768,20.3412246704102,0
341,31,"Perennial","125","STM",12629.68259,407.409115806452,33439.8828125,1545.21240234375,1739.97729492188,0,44.699779510498,0,0,139.072784423828,164.43376159668,203.371154785156,0.24653060734272,5.88888883590698,0.382040828466415,34.1453056335449,0
342,50,"Perennial","44","PGM",4077.716407,81.55432814,61628.28515625,563.511352539062,114.832725524902,0,0,0,0,119.874992370605,154.787994384766,196.446914672852,0.0857142880558968,0,0.0187755096703768,15.6995916366577,0
343,39,"Annual","125","STM",7269.682585,186.402117564103,31718.20703125,2641.7685546875,1269.30444335938,0,0,0,0,137.831756591797,164.544662475586,202.284561157227,0.0767346918582916,0,0.0351020395755768,15.1379594802856,0
344,750,"Annual","125","STM",1029924.683,1373.23291066667,31718.20703125,2641.7685546875,1269.30444335938,0,0,0,0,137.831756591797,164.544662475586,202.284561157227,0.0767346918582916,0,0.0351020395755768,15.1379594802856,0
345,50,"Cattlebeef","44","PGM",20399.68259,407.9936518,63681.43359375,1736.36560058594,342.270172119141,0,33.5247344970703,0.134693875908852,0,159.887512207031,155.650573730469,199.113952636719,0.655510187149048,0.444444447755814,0.0832653045654297,192.269393920898,0.888888895511627
346,25,"Annual","100","PGM",1371.333073,54.85332292,63127.640625,497.659545898438,308.927917480469,0,275.744293212891,0.159999996423721,1,40.1940116882324,155.309646606445,193.639450073242,0.739591836929321,0,0.0628571435809135,208.049789428711,1
347,25,"Animalother","100","PGM",1377.716407,55.10865628,63579.9375,893.995666503906,95.0514984130859,0.111111111938953,14.9538707733154,0.0244897957891226,0,62.9119415283203,155.486328125,194.013000488281,0.393469393253326,0.666666686534882,0.204897955060005,50.5420417785645,0.666666686534882
348,1750,"Other","100","PGM",-14210,-8.12,61700.37890625,794.663146972656,205.215286254883,0,0,0.0130612244829535,0,53.6471290588379,155.12255859375,193.932571411133,0.33714285492897,0,0.218775510787964,62.7420425415039,0
349,100,"Cattlebeef","44","PGM",2659.697324,26.59697324,61628.28515625,563.511352539062,114.832725524902,0,0,0,0,119.874992370605,154.787994384766,196.446914672852,0.0857142880558968,0,0.0187755096703768,15.6995916366577,0
351,25,"Mixed","44","PGM",12582.71641,503.3086564,63902.13671875,563.518005371094,94.5377578735352,0,0,0,0,103.218597412109,155.336959838867,198.768157958984,0.00163265306036919,0,0.00489795906469226,0.372244894504547,0
352,100,"Cattlebeef","44","PGM",3097.716407,30.97716407,63839.00390625,358.778686523438,907.496398925781,0,0,0,0,97.4780197143555,154.822723388672,197.759323120117,0.18857142329216,0,0.0351020395755768,45.9624481201172,0
353,25,"Mixed","44","PGM",4143.116407,165.72465628,65734.3671875,1885.7822265625,563.556335449219,0.111111111938953,54.8978500366211,0.11591836810112,0,119.992431640625,154.690353393555,197.371673583984,0.680000007152557,0,0.00897959154099226,99.3077545166016,0.666666686534882
354,3566.2,"Animalother","315","PGM",711440.9891,199.495538416241,36592.4765625,0,217.537719726562,0,0,0,0,85.2064590454102,131.758209228516,197.984848022461,0.102040819823742,0,0.102857142686844,7.40653038024902,0
355,50,"Mixed","44","PGM",4127.716407,82.55432814,60922.9453125,1837.58715820312,188.479110717773,0,94.1454544067383,0.0775510221719742,0,180,154.060638427734,193.954299926758,0.395918369293213,0,0.0155102042481303,54.7379608154297,1
356,50,"Animalother","44","PGM",3997.716407,79.95432814,63902.13671875,563.518005371094,94.5377578735352,0,0,0,0,103.218597412109,155.336959838867,198.768157958984,0.00163265306036919,0,0.00489795906469226,0.372244894504547,0
357,20,"Mixed","100","PGM",1666.756407,83.33782035,61700.37890625,794.663146972656,205.215286254883,0,0,0.0130612244829535,0,53.6471290588379,155.12255859375,193.932571411133,0.33714285492897,0,0.218775510787964,62.7420425415039,0
358,33.3,"Mixed","125","STM",7739.682585,232.42290045045,34216.015625,636.531311035156,1119.58044433594,0,0,0,0,111.587272644043,164.030258178711,202.662307739258,0.0775510221719742,0,0.0995918363332748,9.66857147216797,0
360,32.5,"Annual","157","STM",4694.682585,144.451771846154,49694.65234375,1097.85632324219,611.802429199219,1,104.872619628906,0.311020404100418,0,134.942367553711,161.982986450195,192.812713623047,0.902040839195251,0,0.266938775777817,140.749389648438,0
361,74,"Mixed","157","STM",2019.682585,27.2930079054054,49694.65234375,1097.85632324219,611.802429199219,1,104.872619628906,0.311020404100418,0,134.942367553711,161.982986450195,192.812713623047,0.902040839195251,0,0.266938775777817,140.749389648438,0
362,37.5,"Mixed","157","STM",7279.682585,194.124868933333,46715.1953125,1844.11535644531,3351.798828125,0,1943.25634765625,0,0,151.249481201172,162.46760559082,194.725158691406,1,0,0,300,1
363,50,"Annual","157","STM",3619.682585,72.3936517,47106.046875,516.631774902344,3288.70043945312,0,1179.0009765625,0,0,142.00602722168,162.291656494141,194.756683349609,1,0,0,300,1
364,30,"Mixed","157","STM",1119.682585,37.3227528333333,46715.1953125,1844.11535644531,3351.798828125,0,1943.25634765625,0,0,151.249481201172,162.46760559082,194.725158691406,1,0,0,300,1
365,31.5,"Annual","157","STM",4079.682585,129.513732857143,48772.47265625,1646.35375976562,1714.42053222656,0,208.196472167969,0.145306125283241,0.666666686534882,147.917449951172,162.202453613281,193.178115844727,0.803265333175659,0,0.0212244894355536,233.590209960938,1
366,195,"Annual","235","PGM",125730.7164,644.772904615385,15069.1650390625,1714.91101074219,497.500579833984,0,0,0,0,128.793304443359,134.894439697266,199.504425048828,0,0,0,0,0
367,4,"Mixed","81","STM",1379.682585,344.92064625,26713.3125,517.126831054688,378.222991943359,0,163.898880004883,0.111020408570766,0,106.336479187012,165.043746948242,208.679565429688,0.494693875312805,0,0.289795905351639,120.303672790527,1
368,37.7,"Perennial","157","STM",7679.682585,203.705108355438,50471.05859375,1992.25231933594,29.2068119049072,0,0,0.0465306118130684,0,140.817367553711,161.950912475586,192.052703857422,0.229387760162354,0,0.185306116938591,21.0628566741943,0
369,25,"Animalother","81","STM",1119.682585,44.7873034,25157.853515625,364.622833251953,1441.76806640625,0,190.47021484375,0.137959182262421,0.222222223877907,102.056549072266,165.143585205078,217.092849731445,0.604897975921631,2.77777767181396,0.118367344141006,154.783676147461,0.888888895511627
370,60,"Annual","157","STM",8529.682585,142.161376416667,44638.64453125,98.5361404418945,1129.86169433594,0,344.590118408203,0.244897961616516,0,106.048759460449,162.584808349609,196.68994140625,0.894693851470947,0,0.11591836810112,246.770614624023,1
371,300,"Mixed","157","STM",19995.68259,66.6522753,44638.64453125,98.5361404418945,1129.86169433594,0,344.590118408203,0.244897961616516,0,106.048759460449,162.584808349609,196.68994140625,0.894693851470947,0,0.11591836810112,246.770614624023,1
372,42,"Cattlebeef","81","STM",-5401.215374,-128.600366047619,29762.3125,204.785705566406,604.367614746094,0,0,0,0,110.125190734863,164.70719909668,206.394912719727,0.167346939444542,0,0.134693875908852,15.0742855072021,0
373,100,"Mixed","157","STM",9149.682585,91.49682585,50204.34765625,1317.26037597656,319.946716308594,0,193.699325561523,0.137959182262421,0.333333343267441,152.523452758789,161.787826538086,192.974807739258,0.896326541900635,0,0.208979591727257,232.517547607422,1
374,50,"Soy","157","STM",6559.682585,131.1936517,47106.046875,516.631774902344,3288.70043945312,0,1179.0009765625,0,0,142.00602722168,162.291656494141,194.756683349609,1,0,0,300,1
376,50,"Perennial","157","STM",5269.682585,105.3936517,48772.47265625,1646.35375976562,1714.42053222656,0,208.196472167969,0.145306125283241,0.666666686534882,147.917449951172,162.202453613281,193.178115844727,0.803265333175659,0,0.0212244894355536,233.590209960938,1
377,300.5,"Mixed","245","PGM",179785.7663,598.288739767055,56600.91796875,1989.17797851562,551.995056152344,0,247.144424438477,0.113469384610653,1,188.304992675781,141.201232910156,194.840515136719,0.881632626056671,4.88888883590698,0.125714287161827,237.47509765625,0.777777791023254
378,120,"Cattlebeef","157","STM",10475.80343,87.2983619166667,44358.31640625,1058.96594238281,1749.97473144531,0,778.510131835938,0.0318367332220078,0,109.837867736816,162.746475219727,196.626083374023,1,0,0.165714278817177,254.594284057617,1
379,66,"Annual","129","STM",1119.682585,16.9648876515152,30334.416015625,640.775817871094,504.433685302734,0,2.73165225982666,0.0620408169925213,0,74.1204452514648,165.867324829102,202.50715637207,0.277551025152206,0,0.0081632649526,80.8155136108398,0
380,3,"Annual","129","STM",1119.682585,373.227528333333,31597.279296875,453.38916015625,841.575866699219,0,107.063514709473,0.0236734692007303,0,104.940658569336,166.564804077148,201.494720458984,0.408979594707489,0,0.0832653045654297,103.096328735352,1
381,900,"Mixed","202","PGM",-153127.9979,-170.142219888889,6974.40625,281.704254150391,1577.19213867188,0,0,0,0,83.8640289306641,139.981689453125,206.655288696289,0.0367346927523613,0,0.00571428565308452,9.69959163665771,0
382,100,"Animalother","44","PGM",4197.716407,41.97716407,65734.3671875,1885.7822265625,563.556335449219,0.111111111938953,54.8978500366211,0.11591836810112,0,119.992431640625,154.690353393555,197.371673583984,0.680000007152557,0,0.00897959154099226,99.3077545166016,0.666666686534882
383,68.8,"Annual","129","STM",1119.682585,16.2744561773256,30334.416015625,640.775817871094,504.433685302734,0,2.73165225982666,0.0620408169925213,0,74.1204452514648,165.867324829102,202.50715637207,0.277551025152206,0,0.0081632649526,80.8155136108398,0
384,200,"Mixed","235","PGM",129420.5238,647.102619,11614.251953125,1497.84289550781,774.765869140625,0,0,0,0,154.338272094727,136.904205322266,200.70329284668,0.0236734692007303,0,0.019591836258769,0.636734664440155,0
385,5.21,"Cattlebeef","129","STM",1985.882585,381.167482725528,29623.048828125,1007.95196533203,1023.57690429688,0,193.698944091797,0.11591836810112,0.333333343267441,95.7915725708008,166.000961303711,202.668060302734,0.538775503635406,0,0.171428576111794,126.814697265625,1
386,17,"Mixed","129","STM",6172.852571,363.108974764706,29623.048828125,1007.95196533203,1023.57690429688,0,193.698944091797,0.11591836810112,0.333333343267441,95.7915725708008,166.000961303711,202.668060302734,0.538775503635406,0,0.171428576111794,126.814697265625,1
387,50,"Cattlebeef","44","PGM",9327.716407,186.55432814,63839.00390625,358.778686523438,907.496398925781,0,0,0,0,97.4780197143555,154.822723388672,197.759323120117,0.18857142329216,0,0.0351020395755768,45.9624481201172,0
388,37,"Annual","129","STM",3691.009116,99.7570031351351,30334.416015625,640.775817871094,504.433685302734,0,2.73165225982666,0.0620408169925213,0,74.1204452514648,165.867324829102,202.50715637207,0.277551025152206,0,0.0081632649526,80.8155136108398,0
389,40,"Mixed","81","STM",9972.682585,249.317064625,34680.953125,1198.83227539062,1311.49963378906,0,407.807159423828,0.111836731433868,0,138.723526000977,164.165405273438,192.273818969727,0.959999978542328,0,0.00244897953234613,287.573883056641,1
390,63,"Annual","129","STM",1079.682585,17.1378188095238,30334.416015625,640.775817871094,504.433685302734,0,2.73165225982666,0.0620408169925213,0,74.1204452514648,165.867324829102,202.50715637207,0.277551025152206,0,0.0081632649526,80.8155136108398,0
391,90,"Annual","129","STM",1089.682585,12.1075842777778,31597.279296875,453.38916015625,841.575866699219,0,107.063514709473,0.0236734692007303,0,104.940658569336,166.564804077148,201.494720458984,0.408979594707489,0,0.0832653045654297,103.096328735352,1
392,80,"Mixed","129","STM",7149.682585,89.3710323125,33927.8984375,911.123779296875,1406.3154296875,0,156.041900634766,0.120816327631474,0,105.991691589355,166.408966064453,201.493072509766,0.537959158420563,0,0.372244894504547,65.3338775634766,1
393,24.75,"Cattlebeef","129","STM",3039.682585,122.815457979798,31143.84765625,741.115234375,313.036224365234,0,0,0.0342857129871845,0,78.1640930175781,166.05305480957,202.449356079102,0.208979591727257,0,0.0465306118130684,53.6179580688477,0
394,30,"Animalother","129","STM",2015.633443,67.1877814333333,31597.279296875,453.38916015625,841.575866699219,0,107.063514709473,0.0236734692007303,0,104.940658569336,166.564804077148,201.494720458984,0.408979594707489,0,0.0832653045654297,103.096328735352,1
395,25,"Annual","129","STM",535.7370072,21.429480288,34053.1875,1296.87756347656,1193.31115722656,0,0,0,0,119.747497558594,166.597640991211,201.070114135742,0.0522448979318142,0,0.0416326522827148,7.94122457504272,0
396,2.66,"Annual","129","STM",5469.682585,2056.27164849624,31824.6328125,789.696044921875,147.052795410156,0,0,0,0,93.7459259033203,166.278060913086,201.993606567383,0.0791836753487587,0,0.0253061223775148,16.0865306854248,0
397,5,"Perennial","129","STM",2619.682585,523.936517,29623.048828125,1007.95196533203,1023.57690429688,0,193.698944091797,0.11591836810112,0.333333343267441,95.7915725708008,166.000961303711,202.668060302734,0.538775503635406,0,0.171428576111794,126.814697265625,1
398,5,"Mixed","129","STM",2719.682585,543.936517,31143.84765625,741.115234375,313.036224365234,0,0,0.0342857129871845,0,78.1640930175781,166.05305480957,202.449356079102,0.208979591727257,0,0.0465306118130684,53.6179580688477,0
399,7,"Annual","81","STM",1569.682585,224.240369285714,34680.953125,1198.83227539062,1311.49963378906,0,407.807159423828,0.111836731433868,0,138.723526000977,164.165405273438,192.273818969727,0.959999978542328,0,0.00244897953234613,287.573883056641,1
400,3.6,"Mixed","129","STM",1119.682585,311.022940277778,31143.84765625,741.115234375,313.036224365234,0,0,0.0342857129871845,0,78.1640930175781,166.05305480957,202.449356079102,0.208979591727257,0,0.0465306118130684,53.6179580688477,0
401,24,"Mixed","129","STM",8109.539728,337.897488666667,28322.998046875,2135.32836914062,410.875213623047,0,0,0.0220408160239458,0,117.80835723877,166.025146484375,202.797653198242,0.24244898557663,0,0.190204083919525,23.5967350006104,0
402,36.5,"Mixed","129","STM",1306.009116,35.7810716712329,31824.6328125,789.696044921875,147.052795410156,0,0,0,0,93.7459259033203,166.278060913086,201.993606567383,0.0791836753487587,0,0.0253061223775148,16.0865306854248,0
403,522,"Cattlebeef","235","PGM",-10513.94074,-20.1416489272031,11108.072265625,1267.638671875,213.71826171875,0,86.1797714233398,0,0,148.240707397461,136.635330200195,201.252532958984,0.265306115150452,0,0.0318367332220078,64.9714279174805,1
404,24,"Annual","81","STM",1119.682585,46.6534410416667,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,0,0,1.88653063774109,0
405,12.0043,"Annual","129","STM",3647.682585,303.864663912098,29623.048828125,1007.95196533203,1023.57690429688,0,193.698944091797,0.11591836810112,0.333333343267441,95.7915725708008,166.000961303711,202.668060302734,0.538775503635406,0,0.171428576111794,126.814697265625,1
406,245,"Mixed","129","STM",-33051.93646,-134.905863102041,29737.232421875,561.230285644531,714.838928222656,0,34.7664756774902,0.0236734692007303,0,124.704948425293,166.64421081543,201.724334716797,0.507755100727081,21.3333339691162,0.284897953271866,72.4742889404297,0
407,795,"Other","81","STM",1498379.683,1884.75431823899,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,0,0,1.88653063774109,0
408,4400,"Cattlebeef","443","PGM",1297.716407,0.294935547045454,58509.8125,2582.68994140625,152.397613525391,0,0,0,0,140,127.85481262207,200.976135253906,0.0669387727975845,0,0.011428571306169,17.1951026916504,0
409,280,"Mixed","129","STM",152829.6826,545.820295,35204.671875,1986.10241699219,1413.36889648438,0,320.384399414062,0.228571429848671,0.333333343267441,144.374618530273,166.6181640625,200.768692016602,0.83755099773407,0,0.56081634759903,94.6979598999023,1
410,283,"Annual","129","STM",73664.98871,260.300313462898,28322.998046875,2135.32836914062,410.875213623047,0,0,0.0220408160239458,0,117.80835723877,166.025146484375,202.797653198242,0.24244898557663,0,0.190204083919525,23.5967350006104,0
414,387.2,"Mixed","202","PGM",-25728,-66.4462809917355,7215.40380859375,315.615783691406,233.955108642578,0,0,0,0,110.739669799805,137.751281738281,206.594635009766,0.0465306118130684,0,0.0604081638157368,9.60653018951416,0
415,1300,"Annual","129","STM",1157599.683,890.461294615385,31597.279296875,453.38916015625,841.575866699219,0,107.063514709473,0.0236734692007303,0,104.940658569336,166.564804077148,201.494720458984,0.408979594707489,0,0.0832653045654297,103.096328735352,1
417,22.5,"Annual","99","STM",3144.682585,139.763670444444,27983.755859375,1236.69885253906,835.563232421875,0,0,0,0,93.8911590576172,164.893447875977,199.782730102539,0.213061228394508,0,0.201632648706436,19.7600002288818,0
419,1,"Perennial","202","PGM",21845.67559,21845.67559,9466.755859375,2056.9921875,1064.03784179688,0,0,0,0,145.874450683594,137.086181640625,205.276443481445,0.0163265299052,0,0.00897959154099226,2.43755102157593,0
420,3455,"Mixed","245","PGM",124465.7964,36.0248325325615,54777.60546875,1772.12231445312,234.52604675293,0,489.493041992188,0.171428576111794,0,210,141.025115966797,194.662460327148,0.995102047920227,0,0.117551021277905,263.611419677734,1
421,7,"Annual","99","STM",7153.932585,1021.99036928571,28878.64453125,1322.12292480469,563.873901367188,0,136.600158691406,0.0179591830819845,0,118.889701843262,164.8447265625,200.80110168457,0.478367358446121,5.44444465637207,0.625306129455566,55.0685729980469,0.555555582046509
422,40,"Cattlebeef","81","STM",-1993.48068,-49.837017,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,0,0,1.88653063774109,0
424,7.3,"Mixed","99","STM",1793.932585,245.744189726027,25318.447265625,396.586853027344,1074.36169433594,0,0,0,0,101.706344604492,165.258239746094,199.577865600586,0.192653059959412,0,0.255510210990906,17.28244972229,0
425,7353,"Soy","443","PGM",585370.3986,79.6097373317013,59601.8828125,1620.65075683594,114.17529296875,0,141.29655456543,0.0889795944094658,0,120.053840637207,127.927551269531,200.988510131836,0.400816321372986,0,0.0277551021426916,94.4040832519531,1
426,3,"Other","99","STM",2019.682585,673.227528333333,24880.32421875,1690.92126464844,905.030883789062,0,124.864936828613,0,0,122.647064208984,165.374481201172,200.297393798828,0.519999980926514,1.88888883590698,0.265306115150452,102.999183654785,0.888888895511627
427,27.5,"Annual","99","STM",31269.68259,1137.07936690909,25318.447265625,396.586853027344,1074.36169433594,0,0,0,0,101.706344604492,165.258239746094,199.577865600586,0.192653059959412,0,0.255510210990906,17.28244972229,0
429,17.6,"Annual","99","STM",1079.682585,61.3456014204545,25318.447265625,396.586853027344,1074.36169433594,0,0,0,0,101.706344604492,165.258239746094,199.577865600586,0.192653059959412,0,0.255510210990906,17.28244972229,0
431,4700,"Soy","423","PGM",-5067.283593,-1.07814544531915,50569.3515625,358.694671630859,255.574188232422,0,0,0,0,100,128.122802734375,195.546157836914,0.0979591831564903,2,0.220408156514168,9.96163272857666,0
432,20,"Annual","99","STM",1019.682585,50.98412925,24906.90234375,1269.283203125,278.765747070312,0,0,0,0,118.208190917969,165.34814453125,200.046310424805,0.235918372869492,0,0.373061209917068,36.9273452758789,0
433,550,"Cattlebeef","269","PGM",29425.91633,53.5016660545455,39453.421875,198.667373657227,58.7087478637695,0,0,0,0,61.8304824829102,134.076141357422,196.960510253906,0.136326536536217,0,0.128163263201714,14.2987756729126,0
434,200,"Mixed","81","STM",3609.682585,18.048412925,27078.306640625,586.597229003906,364.997955322266,0,0,0,0,95.5888824462891,165.10986328125,199.12092590332,0.0636734664440155,0,0.0106122447177768,16.4285717010498,0
435,15,"Perennial","99","STM",1119.682585,74.6455056666667,24906.90234375,1269.283203125,278.765747070312,0,0,0,0,118.208190917969,165.34814453125,200.046310424805,0.235918372869492,0,0.373061209917068,36.9273452758789,0
436,42.7,"Other","99","STM",5534.682585,129.617859133489,24880.32421875,1690.92126464844,905.030883789062,0,124.864936828613,0,0,122.647064208984,165.374481201172,200.297393798828,0.519999980926514,1.88888883590698,0.265306115150452,102.999183654785,0.888888895511627
437,15,"Other","99","STM",14559.68259,970.645506,24906.90234375,1269.283203125,278.765747070312,0,0,0,0,118.208190917969,165.34814453125,200.046310424805,0.235918372869492,0,0.373061209917068,36.9273452758789,0
438,3.6,"Animalother","99","STM",2919.682585,811.022940277778,25318.447265625,396.586853027344,1074.36169433594,0,0,0,0,101.706344604492,165.258239746094,199.577865600586,0.192653059959412,0,0.255510210990906,17.28244972229,0
439,50,"Annual","152","PGM",0,0,65134.6953125,358.747802734375,474.529937744141,0,0,0.0693877562880516,0,79.9913558959961,150.701034545898,195.781127929688,0.449795931577682,6.22222232818604,0.341224491596222,43.4032669067383,0.222222223877907
440,15,"Mixed","81","STM",1119.682585,74.6455056666667,25646.90234375,703.861083984375,553.332580566406,0,96.9860992431641,0,0,79.663459777832,165.004928588867,228.434295654297,0.23183673620224,12.4444446563721,0.355918377637863,25.0971431732178,0
441,2.5,"Cattlebeef","81","STM",879.6825855,351.8730342,26713.3125,517.126831054688,378.222991943359,0,163.898880004883,0.111020408570766,0,106.336479187012,165.043746948242,208.679565429688,0.494693875312805,0,0.289795905351639,120.303672790527,1
442,7.5,"Annual","99","STM",7702.182585,1026.957678,21134.013671875,1685.02160644531,204.765716552734,0,182.520004272461,0.00163265306036919,0.111111111938953,141.697525024414,165.482162475586,197.987518310547,0.406530618667603,2.22222232818604,0.441632658243179,49.3763275146484,0.888888895511627
443,2.8,"Animalother","99","STM",12319.68259,4399.88663928571,27624.76171875,1474.97045898438,334.574951171875,0,61.3839683532715,0,0,100.648773193359,165.051940917969,200.72639465332,0.0914285704493523,8,0.114285714924335,7.20979595184326,0
445,4500,"Other","100","PGM",-630755.034,-140.167785333333,63127.640625,497.659545898438,308.927917480469,0,275.744293212891,0.159999996423721,1,40.1940116882324,155.309646606445,193.639450073242,0.739591836929321,0,0.0628571435809135,208.049789428711,1
446,25,"Other","99","STM",4169.682585,166.7873034,28878.64453125,1322.12292480469,563.873901367188,0,136.600158691406,0.0179591830819845,0,118.889701843262,164.8447265625,200.80110168457,0.478367358446121,5.44444465637207,0.625306129455566,55.0685729980469,0.555555582046509
447,1350,"Mixed","235","PGM",-69337.15888,-51.3608584296296,11614.251953125,1497.84289550781,774.765869140625,0,0,0,0,154.338272094727,136.904205322266,200.70329284668,0.0236734692007303,0,0.019591836258769,0.636734664440155,0
448,8.5,"Other","99","STM",1094.682585,128.786186470588,21134.013671875,1685.02160644531,204.765716552734,0,182.520004272461,0.00163265306036919,0.111111111938953,141.697525024414,165.482162475586,197.987518310547,0.406530618667603,2.22222232818604,0.441632658243179,49.3763275146484,0.888888895511627
449,6.6,"Other","81","STM",1004.988708,152.271016363636,25646.90234375,703.861083984375,553.332580566406,0,96.9860992431641,0,0,79.663459777832,165.004928588867,228.434295654297,0.23183673620224,12.4444446563721,0.355918377637863,25.0971431732178,0
450,8,"Other","99","STM",4019.682585,502.460323125,24906.90234375,1269.283203125,278.765747070312,0,0,0,0,118.208190917969,165.34814453125,200.046310424805,0.235918372869492,0,0.373061209917068,36.9273452758789,0
451,1395,"Cattlebeef","235","PGM",348768.1237,250.012991899642,13321.2587890625,399.411956787109,161.520263671875,0,98.6293869018555,0.157551020383835,0,113.180755615234,135.404937744141,200.326034545898,0.77142858505249,14,0.610612273216248,63.078369140625,0
452,14800,"Cattlebeef","423","PGM",-66976.28118,-4.52542440405405,51955.35546875,1788.01550292969,400.378723144531,0.555555582046509,0,0.117551021277905,0,128.262817382812,128.261016845703,196.080200195312,0.553469359874725,0.666666686534882,0.303673475980759,7.8938775062561,0
453,70,"Cattlebeef","202","PGM",116132.7164,1659.03880571429,6974.40625,281.704254150391,1577.19213867188,0,0,0,0,83.8640289306641,139.981689453125,206.655288696289,0.0367346927523613,0,0.00571428565308452,9.69959163665771,0
454,5004,"Mixed","269","PGM",636269.0951,127.152097342126,37324.0234375,702.467590332031,3810.28002929688,0,765.6396484375,0.0367346927523613,0,110,133.199935913086,197.488311767578,1,0,0.0440816320478916,238.337951660156,1
