REGION,Date,Basin,Transect,transect code,Land use,Forest degradation class,Point,Sampling Period,Time,Observer,Family,Genus,Species,Binomial,Auditory,Visual,BIRD team if different from Erika,Forest,AERIAL,Nocturnal,Waterbird
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,150,1,8:36,5,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,150,1,8:36,5,Thamnophilidae,Herpsilochmus,rufimarginatus,Herpsilochmusrufimarginatus,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,150,1,8:36,5,Thamnophilidae,Phlegopsis,nigromaculata,Phlegopsisnigromaculata,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,150,1,8:36,5,Trochilidae,Phaethornis,bourcieri,Phaethornisbourcieri,no,yes,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,150,1,8:36,5,Troglodytidae,Microcerculus,marginatus,Microcerculusmarginatus,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,150,1,8:36,5,Tyrannidae,Tyrannulus,elatus,Tyrannuluselatus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Caprimulgidae,Lurocalis,semitorquatus,Lurocalissemitorquatus,yes,no,,1,1,1,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Falconidae,Micrastur,ruficollis,Micrasturruficollis,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Furnariidae,Automolus,paraensis,Automolusparaensis,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Thamnophilidae,Myrmotherula,longipennis,Myrmotherulalongipennis,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Thamnophilidae,Myrmotherula,menetriesii,Myrmotherulamenetriesii,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Thamnophilidae,Thamnophilus,schistaceus,Thamnophilusschistaceus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Thraupidae,Lamprospiza,melanoleuca,Lamprospizamelanoleuca,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Tityridae,Schiffornis,turdina,Schiffornisturdina,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Trogonidae,Trogon,melanurus,Trogonmelanurus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,150,2,6:06,5,Tyrannidae,Attila,spadiceus,Attilaspadiceus,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Bucconidae,Monasa,morphoeus,Monasamorphoeus,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Cotingidae,Lipaugus,vociferans,Lipaugusvociferans,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Cotingidae,Phoenicircus,carnifex,Phoenicircuscarnifex,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Icteridae,Cacicus,haemorrhous,Cacicushaemorrhous,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Picidae,Campephilus,rubricollis,Campephilusrubricollis,yes,yes,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Tyrannoidea,Tolmomyias,assimilis,Tolmomyiasassimilis,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Trogonidae,Trogon,violaceus,Trogonviolaceus,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Tyrannidae,Conopias,trivirgatus,Conopiastrivirgatus,yes,no,,1,0,0,0
STM,15/11/2010,307,7,307_7,Primary forest,Logged   ,300,1,8:56,5,Tyrannidae,Ornithion,inerme,Ornithioninerme,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,300,2,5:47,5,Dendrocolaptidae,Dendrocolaptes,picumnus,Dendrocolaptespicumnus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,300,2,5:47,5,Dendrocolaptidae,Xiphocolaptes,promeropirhynchus,Xiphocolaptespromeropirhynchus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,300,2,5:47,5,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,300,2,5:47,5,Falconidae,Micrastur,mirandollei,Micrasturmirandollei,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,300,2,5:47,5,Falconidae,Micrastur,ruficollis,Micrasturruficollis,yes,no,,1,0,0,0
STM,18/11/2010,307,7,307_7,Primary forest,Logged   ,300,2,5:47,5,Tityridae,Pachyramphus,marginatus,Pachyramphusmarginatus,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Accipitridae,Buteo,nitidus,Buteonitidus,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Apodidae,Chaetura,brachyura,Chaeturabrachyura,no,yes,,1,1,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Apodidae,Chaetura,spinicaudus,Chaeturaspinicaudus,no,yes,,1,1,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Bucconidae,Chelidoptera,tenebrosa,Chelidopteratenebrosa,no,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Cathartidae,Cathartes,aura,Cathartesaura,no,yes,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Coerebidae,Coereba,flaveola,Coerebaflaveola,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Cuculidae,Crotophaga,ani,Crotophagaani,yes,yes,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Cuculidae,Piaya,cayana,Piayacayana,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Emberezidae,Volatinia,jacarina,Volatiniajacarina,yes,yes,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Hirundinidae,Progne,chalybea,Prognechalybea,yes,yes,,1,1,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Icteridae,Molothrus,oryzivorus,Molothrusoryzivorus,yes,yes,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Psittacidae,Amazona,ochrocephala,Amazonaochrocephala,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Rallidae,Laterallus,viridis,Laterallusviridis,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Thamnophilidae,Taraba,major,Tarabamajor,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Tyrannidae,Elaenia,flavogaster,Elaeniaflavogaster,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Tyrannidae,Megarynchus,pitangua,Megarynchuspitangua,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,1,7:16,5,Tyrannidae,Myiozetetes,cayanensis,Myiozetetescayanensis,yes,yes,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Accipitridae,Buteo,nitidus,Buteonitidus,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Cardinalidae,Cyanoloxia,cyanoides,Cyanoloxiacyanoides,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Cuculidae,Crotophaga,ani,Crotophagaani,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Cuculidae,Piaya,cayana,Piayacayana,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Dendrocolaptidae,Dendrocincla,fuliginosa,Dendrocinclafuliginosa,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Dendrocolaptidae,Dendrocolaptes,picumnus,Dendrocolaptespicumnus,yes,yes,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Picidae,Dryocopus,lineatus,Dryocopuslineatus,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Tyrannoidea,Myiornis,ecaudatus,Myiornisecaudatus,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Thamnophilidae,Taraba,major,Tarabamajor,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Thamnophilidae,Taraba,major,Tarabamajor,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,yes,yes,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Thraupidae,Tangara,mexicana,Tangaramexicana,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,6:32,5,Troglodytidae,Pheugopedius,coraya,Pheugopediuscoraya,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Troglodytidae,Troglodytes,musculus,Troglodytesmusculus,yes,yes,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Tyrannidae,Megarynchus,pitangua,Megarynchuspitangua,yes,yes,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,0,2,5:50,5,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,yes,yes,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Apodidae,Chaetura,chapmanii,Chaeturachapmanii,no,yes,,1,1,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Bucconidae,Chelidoptera,tenebrosa,Chelidopteratenebrosa,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Cotingidae,Lipaugus,vociferans,Lipaugusvociferans,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Emberezidae,Volatinia,jacarina,Volatiniajacarina,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Hirundinidae,Progne,chalybea,Prognechalybea,yes,yes,,1,1,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Hirundinidae,Stelgidopteryx,ruficollis,Stelgidopteryxruficollis,no,yes,,0,1,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Psittacidae,Brotogeris,chrysoptera,Brotogerischrysoptera,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,yes,yes,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Tyrannoidea,Tolmomyias,poliocephalus,Tolmomyiaspoliocephalus,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Thamnophilidae,Taraba,major,Tarabamajor,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Thraupidae,Saltator,maximus,Saltatormaximus,yes,yes,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Thraupidae,Tangara,mexicana,Tangaramexicana,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Troglodytidae,Troglodytes,musculus,Troglodytesmusculus,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Tyrannidae,Myiodynastes,maculatus,Myiodynastesmaculatus,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Vireonidae,Cyclarhis,gujanensis,Cyclarhisgujanensis,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,1,7:35,5,Vireonidae,Vireo,olivaceus,Vireoolivaceus,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Accipitridae,Buteo,nitidus,Buteonitidus,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Coerebidae,Coereba,flaveola,Coerebaflaveola,no,yes,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Emberezidae,Sporophila,angolensis,Sporophilaangolensis,no,yes,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Hirundinidae,Progne,chalybea,Prognechalybea,yes,no,,1,1,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Picidae,Campephilus,rubricollis,Campephilusrubricollis,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Picidae,Dryocopus,lineatus,Dryocopuslineatus,yes,yes,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Rallidae,Laterallus,viridis,Laterallusviridis,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Thamnophilidae,Cercomacra,nigrescens,Cercomacranigrescens,yes,no,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Thamnophilidae,Taraba,major,Tarabamajor,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,yes,yes,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Thraupidae,Saltator,maximus,Saltatormaximus,yes,yes,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Troglodytidae,Troglodytes,musculus,Troglodytesmusculus,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Tyrannidae,Elaenia,flavogaster,Elaeniaflavogaster,yes,no,,0,0,0,0
STM,19/11/2010,307,9,307_9,Secondary forest,< 5 years old ,150,2,6:13,5,Tyrannidae,Myiarchus,ferox,Myiarchusferox,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Apodidae,Chaetura,spinicaudus,Chaeturaspinicaudus,yes,yes,,1,1,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Bucconidae,Chelidoptera,tenebrosa,Chelidopteratenebrosa,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Coerebidae,Coereba,flaveola,Coerebaflaveola,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Cuculidae,Piaya,cayana,Piayacayana,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Dendrocolaptidae,Dendroplex,picus,Dendroplexpicus,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Galbulidae,Galbula,dea,Galbuladea,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Picidae,Dryocopus,lineatus,Dryocopuslineatus,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Ramphastidae,Pteroglossus,inscriptus,Pteroglossusinscriptus,yes,no,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,yes,no,,0,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Thraupidae,Tangara,palmarum,Tangarapalmarum,yes,yes,,1,0,0,0
STM,16/11/2010,307,9,307_9,Secondary forest,< 5 years old ,300,1,7:57,5,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Accipitridae,Rupornis,magnirostris,Rupornismagnirostris,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Coerebidae,Coereba,flaveola,Coerebaflaveola,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Columbidae,Patagioenas,speciosa,Patagioenasspeciosa,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Dendrocolaptidae,Dendroplex,picus,Dendroplexpicus,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Tityridae,Tityra,semifasciata,Tityrasemifasciata,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Troglodytidae,Cantorchilus,leucotis,Cantorchilusleucotis,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Trogonidae,Trogon,viridis,Trogonviridis,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Tyrannidae,Myiarchus,tyrannulus,Myiarchustyrannulus,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Tyrannidae,Myiodynastes,maculatus,Myiodynastesmaculatus,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Tyrannidae,Pitangus,sulphuratus,Pitangussulphuratus,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Vireonidae,Cyclarhis,gujanensis,Cyclarhisgujanensis,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,0,1,7:03,5,Vireonidae,Vireo,olivaceus,Vireoolivaceus,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Dendrocolaptidae,Dendroplex,picus,Dendroplexpicus,yes,yes,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Troglodytidae,Cantorchilus,leucotis,Cantorchilusleucotis,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Tyrannidae,Myiarchus,tyrannulus,Myiarchustyrannulus,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Tyrannidae,Myiodynastes,maculatus,Myiodynastesmaculatus,yes,yes,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Tyrannidae,Myiozetetes,cayanensis,Myiozetetescayanensis,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Tyrannidae,Phaeomyias,murina,Phaeomyiasmurina,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,0,2,9:08,5,Vireonidae,Vireo,olivaceus,Vireoolivaceus,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Apodidae,Chaetura,spinicaudus,Chaeturaspinicaudus,yes,yes,,1,1,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Apodidae,Chaetura,chapmanii,Chaeturachapmanii,yes,yes,,1,1,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Falconidae,Milvago,chimachima,Milvagochimachima,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Fringillidae,Euphonia,violacea,Euphoniaviolacea,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Picidae,Picumnus,aurifrons,Picumnusaurifrons,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Tyrannoidea,Tolmomyias,poliocephalus,Tolmomyiaspoliocephalus,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Thamnophilidae,Formicivora,grisea,Formicivoragrisea,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Thraupidae,Tangara,mexicana,Tangaramexicana,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Troglodytidae,Cantorchilus,leucotis,Cantorchilusleucotis,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Tyrannidae,Camptostoma,obsoletum,Camptostomaobsoletum,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Tyrannidae,Empidonomus,varius,Empidonomusvarius,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Tyrannidae,Myiarchus,tyrannulus,Myiarchustyrannulus,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Vireonidae,Cyclarhis,gujanensis,Cyclarhisgujanensis,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,150,1,7:23,5,Vireonidae,Vireo,olivaceus,Vireoolivaceus,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Dendrocolaptidae,Dendroplex,picus,Dendroplexpicus,yes,no,,0,0,0,0
