"Region","Catchment","Transect","Transectcode","Group","Binomial","UTM_X","UTM_Y","Longitude","Latitude","LU_FT_Code"
"PGM","549","10","549_10","Trees","Trichiliaschomburgkii",108282.58,9582008.95,-48.5256441202145,-3.77445660276414,"PFund"
"PGM","549","4","549_4","Trees","Trichiliaschomburgkii",108126.06,9586016.21,-48.5269056233783,-3.73826661873539,"PFlog"
"PGM","549","5","549_5","Trees","Trichiliaschomburgkii",107265.43,9584625.46,-48.5346918891128,-3.75079327307192,"PFund"
"PGM","549","9","549_9","Trees","Trichiliaschomburgkii",106837.24,9587101.22,-48.5384509830948,-3.72842260642165,"PFlog"
"STM","399","10","399_10","Trees","Trichiliaschomburgkii",743614,9616792,-54.8072562137813,-3.46441108926054,"PFlogbur"
"STM","399","6","399_6","Trees","Trichiliaschomburgkii",739760,9615664,-54.8419058078501,-3.47468877671095,"PFlog"
"PGM","245","4","245_4","Trees","Trichiliaseptentrionalis",296858.86,9654261.86,-46.8279706237874,-3.12637090186904,"PFlog"
"PGM","342","2","342_2","Trees","Trichiliaseptentrionalis",145992.72,9635407.88,-48.1849601542515,-3.29342477345345,"PFlog"
"PGM","443","1","443_1","Trees","Trichiliaseptentrionalis",271598.88,9620279.03,-47.0558078649278,-3.43319272369048,"PFlogbur"
"PGM","549","2","549_2","Trees","Trichiliaseptentrionalis",109977.9,9582297.19,-48.5103943143843,-3.77191579985291,"PFund"
"STM","307","6","307_6","Trees","Trichiliaseptentrionalis",736585,9648345,-54.8711051172289,-3.17929414739301,"AP"
"STM","399","6","399_6","Trees","Trichiliaseptentrionalis",739760,9615664,-54.8419058078501,-3.47468877671095,"PFlog"
"STM","399","8","399_8","Trees","Trichiliaseptentrionalis",737528,9614864,-54.8619704056044,-3.48196716032788,"SFinter"
"PGM","142","1","142_1","Birds","Trogonmelanurus",207251.84,9675527.64,-47.6333513024298,-2.93246206346498,"PFlog"
"PGM","142","4","142_4","Birds","Trogonmelanurus",202683.01,9677747.91,-47.6743717803243,-2.91229922205482,"PFlogbur"
"PGM","147","1","147_1","Birds","Trogonmelanurus",257306.63,9673966.58,-47.1833646099923,-2.94754845167829,"PFlog"
"PGM","147","2","147_2","Birds","Trogonmelanurus",260481.05,9673887.84,-47.1548213348986,-2.94831620666434,"PFlogbur"
"PGM","147","7","147_7","Birds","Trogonmelanurus",258421.07,9677961.35,-47.1732738671787,-2.91145333999047,"PFlog"
"PGM","147","8","147_8","Birds","Trogonmelanurus",255521.63,9679303.06,-47.1993212499012,-2.89927295536544,"PFlog"
"PGM","235","1","235_1","Birds","Trogonmelanurus",244197.58,9658355.38,-47.3015333959829,-3.0884306623458,"PFlog"
"PGM","245","5","245_5","Birds","Trogonmelanurus",297890.01,9656696.88,-46.8186571504454,-3.10436852527946,"PFlog"
"PGM","245","9","245_9","Birds","Trogonmelanurus",296453.71,9652962.42,-46.831635548469,-3.13811456084029,"PFlog"
"PGM","269","11","269_11","Birds","Trogonmelanurus",211926.74,9640545.44,-47.5920960095455,-3.24872047972924,"PFlog"
"PGM","269","7","269_7","Birds","Trogonmelanurus",211408.52,9643784.91,-47.5966812271593,-3.21943118395687,"PFlog"
"PGM","274","6","274_6","Birds","Trogonmelanurus",239824.99,9643275.91,-47.341158284012,-3.2246542619822,"PFlogbur"
"PGM","369","10","369_10","Birds","Trogonmelanurus",187532.32,9628107.55,-47.8117436631337,-3.36052036065505,"PFlog"
"PGM","369","8","369_8","Birds","Trogonmelanurus",191294.27,9628360.27,-47.7779122128613,-3.35833398697347,"PFlog"
"PGM","44","4","44_4","Birds","Trogonmelanurus",284641.06,9714635.84,-46.9369574693163,-2.58027845512145,"PFlogbur"
"PGM","443","1","443_1","Birds","Trogonmelanurus",271598.88,9620279.03,-47.0558078649278,-3.43319272369048,"PFlogbur"
"PGM","547","1","547_1","Birds","Trogonmelanurus",162537.48,9587906.15,-48.0376397820466,-3.72303071982279,"PFlog"
"PGM","549","12","549_12","Birds","Trogonmelanurus",111707.71,9584996.26,-48.4947475574461,-3.74760613220228,"PFund"
"PGM","549","2","549_2","Birds","Trogonmelanurus",109977.9,9582297.19,-48.5103943143843,-3.77191579985291,"PFund"
"PGM","549","4","549_4","Birds","Trogonmelanurus",108126.06,9586016.21,-48.5269056233783,-3.73826661873539,"PFlog"
"PGM","549","5","549_5","Birds","Trogonmelanurus",107265.43,9584625.46,-48.5346918891128,-3.75079327307192,"PFund"
"STM","103","7","103_7","Birds","Trogonmelanurus",729736,9709990,-54.9337203648732,-2.62207793046384,"AP"
"STM","103","8","103_8","Birds","Trogonmelanurus",736485,9708157,-54.8730185009334,-2.63854761233359,"SFold"
"STM","112","8","112_8","Birds","Trogonmelanurus",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","125","10","125_10","Birds","Trogonmelanurus",768385,9688539,-54.585912540055,-2.81534895703746,"PFbur"
"STM","157","4","157_4","Birds","Trogonmelanurus",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","160","10","160_10","Birds","Trogonmelanurus",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","160","5","160_5","Birds","Trogonmelanurus",740111,9692336,-54.8401675609686,-2.78152311499997,"SFold"
"STM","160","9","160_9","Birds","Trogonmelanurus",739363,9689969,-54.846853748148,-2.80293473310009,"PFlogbur"
"STM","165","1","165_1","Birds","Trogonmelanurus",719111,9688900,-55.0289348485788,-2.81292273187611,"PFlogbur"
"STM","165","4","165_4","Birds","Trogonmelanurus",720779,9689088,-55.0139388751932,-2.81119733798972,"PFlogbur"
"STM","165","6","165_6","Birds","Trogonmelanurus",719122,9687188,-55.0288098612335,-2.82840196152099,"PFbur"
"STM","236","3","236_3","Birds","Trogonmelanurus",751303,9674273,-54.7392252559294,-2.9446231248235,"PFlogbur"
"STM","236","6","236_6","Birds","Trogonmelanurus",748788,9669959,-54.7617606514954,-2.98366809206538,"PFlog"
"STM","236","7","236_7","Birds","Trogonmelanurus",753908,9672539,-54.7157705621059,-2.96025019412649,"PFlog"
"STM","260","3","260_3","Birds","Trogonmelanurus",733236,9665827,-54.901538782075,-3.02130243026878,"PFlogbur"
"STM","260","4","260_4","Birds","Trogonmelanurus",738238,9665979,-54.8565586633026,-3.01983997285961,"PFlog"
"STM","260","5","260_5","Birds","Trogonmelanurus",735807,9669983,-54.8784902227076,-2.98368363788629,"PFlogbur"
"STM","261","6","261_6","Birds","Trogonmelanurus",723844,9667206,-54.9860271641535,-3.00899498554297,"PFlog"
"STM","261","7","261_7","Birds","Trogonmelanurus",724786,9669927,-54.9776005078643,-2.98437760276162,"PFlog"
"STM","261","8","261_8","Birds","Trogonmelanurus",721050,9665034,-55.0111194040393,-3.02867962755524,"PFund"
"STM","307","1","307_1","Birds","Trogonmelanurus",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","5","307_5","Birds","Trogonmelanurus",738011,9649344,-54.8582979744391,-3.17023585586105,"PFlog"
"STM","307","7","307_7","Birds","Trogonmelanurus",740242,9651902,-54.8382801214202,-3.1470682032797,"PFlogbur"
"STM","363","4","363_4","Birds","Trogonmelanurus",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","363","5","363_5","Birds","Trogonmelanurus",723984,9630941,-54.9841326695962,-3.3368790345185,"PFund"
"STM","399","5","399_5","Birds","Trogonmelanurus",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","81","9","81_9","Birds","Trogonmelanurus",773766,9712153,-54.537972238125,-2.6018073243236,"PFlogbur"
"STM","ExtraSTM","4","ExtraSTM_4","Birds","Trogonmelanurus",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"STM","ExtraSTM","5","ExtraSTM_5","Birds","Trogonmelanurus",726945,9683880,-54.9584122135226,-2.85818834303032,"PFund"
"PGM","147","3","147_3","Birds","Trogonrufus",260326.47,9677623.44,-47.1561466664017,-2.91454133248445,"PFlogbur"
"PGM","147","5","147_5","Birds","Trogonrufus",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","245","8","245_8","Birds","Trogonrufus",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","245","9","245_9","Birds","Trogonrufus",296453.71,9652962.42,-46.831635548469,-3.13811456084029,"PFlog"
"PGM","269","10","269_10","Birds","Trogonrufus",207162.58,9643733.4,-47.6348594375815,-3.21979824707857,"PFlog"
"PGM","342","9","342_9","Birds","Trogonrufus",146653.86,9637592.21,-48.1789556747267,-3.27371279345682,"PFlogbur"
"PGM","44","1","44_1","Birds","Trogonrufus",283371.34,9709020.01,-46.9484511042748,-2.63103847364972,"PFlogbur"
"PGM","443","2","443_2","Birds","Trogonrufus",268582.68,9619650.04,-47.0829566078737,-3.43882039658987,"PFlog"
"PGM","549","1","549_1","Birds","Trogonrufus",107391.87,9580414.01,-48.5337090645471,-3.78882561947277,"PFund"
"PGM","549","10","549_10","Birds","Trogonrufus",108282.58,9582008.95,-48.5256441202145,-3.77445660276414,"PFund"
"PGM","549","12","549_12","Birds","Trogonrufus",111707.71,9584996.26,-48.4947475574461,-3.74760613220228,"PFund"
"STM","157","1","157_1","Birds","Trogonrufus",784055,9687461,-54.445033375971,-2.82479012488384,"SFold"
"STM","157","3","157_3","Birds","Trogonrufus",779789,9686500,-54.4833605908969,-2.83356009323814,"PFlogbur"
"STM","157","4","157_4","Birds","Trogonrufus",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","157","5","157_5","Birds","Trogonrufus",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","157","6","157_6","Birds","Trogonrufus",775800,9689360,-54.5192727750141,-2.80778759774332,"PFlog"
"STM","160","9","160_9","Birds","Trogonrufus",739363,9689969,-54.846853748148,-2.80293473310009,"PFlogbur"
"STM","199","3","199_3","Birds","Trogonrufus",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","236","3","236_3","Birds","Trogonrufus",751303,9674273,-54.7392252559294,-2.9446231248235,"PFlogbur"
"STM","260","1","260_1","Birds","Trogonrufus",734009,9667929,-54.894623646577,-3.00228490829191,"PFlog"
"STM","260","4","260_4","Birds","Trogonrufus",738238,9665979,-54.8565586633026,-3.01983997285961,"PFlog"
"STM","261","1","261_1","Birds","Trogonrufus",727109,9663387,-54.9565990413717,-3.04346870365291,"PFlog"
"STM","261","10","261_10","Birds","Trogonrufus",721760,9666176,-55.0047527088459,-3.01834239244366,"PFund"
"STM","261","12","261_12","Birds","Trogonrufus",723165,9668724,-54.9921588123777,-2.99528134523049,"PFlog"
"STM","261","2","261_2","Birds","Trogonrufus",725072,9662198,-54.9748989881093,-3.05425362301643,"PFlog"
"STM","261","7","261_7","Birds","Trogonrufus",724786,9669927,-54.9776005078643,-2.98437760276162,"PFlog"
"STM","307","1","307_1","Birds","Trogonrufus",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","2","307_2","Birds","Trogonrufus",738656,9650303,-54.8525146533619,-3.16155380563684,"PFlogbur"
"STM","363","2","363_2","Birds","Trogonrufus",727196,9636742,-54.9553444095833,-3.28437104078331,"PFbur"
"STM","363","3","363_3","Birds","Trogonrufus",726313,9635419,-54.9632633083265,-3.29634892623101,"PFund"
"STM","363","7","363_7","Birds","Trogonrufus",726636,9632799,-54.9603092231649,-3.32003100120141,"PFund"
"STM","363","8","363_8","Birds","Trogonrufus",725295,9631802,-54.9723545076416,-3.32907011617893,"PFund"
"STM","399","3","399_3","Birds","Trogonrufus",741036,9612948,-54.8303696824667,-3.4992162189525,"PFund"
"STM","399","5","399_5","Birds","Trogonrufus",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","81","9","81_9","Birds","Trogonrufus",773766,9712153,-54.537972238125,-2.6018073243236,"PFlogbur"
"STM","ExtraSTM","1","ExtraSTM_1","Birds","Trogonrufus",725675,9675624,-54.9696992948288,-2.93285420328746,"PFund"
"STM","ExtraSTM","2","ExtraSTM_2","Birds","Trogonrufus",723636,9675026,-54.9880259787442,-2.93829428491729,"PFund"
"STM","ExtraSTM","3","ExtraSTM_3","Birds","Trogonrufus",722040,9676125,-55.0023963739131,-2.92838352478995,"PFund"
"STM","ExtraSTM","5","ExtraSTM_5","Birds","Trogonrufus",726945,9683880,-54.9584122135226,-2.85818834303032,"PFund"
"PGM","100","3","100_3","Birds","Trogonviolaceus",183543.53,9695657.02,-47.8459979374664,-2.75005140886462,"PFlogbur"
"PGM","147","1","147_1","Birds","Trogonviolaceus",257306.63,9673966.58,-47.1833646099923,-2.94754845167829,"PFlog"
"PGM","147","11","147_11","Birds","Trogonviolaceus",255423.25,9678171.28,-47.2002256457732,-2.9095029327373,"PFlog"
"PGM","245","8","245_8","Birds","Trogonviolaceus",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","274","5","274_5","Birds","Trogonviolaceus",234002.45,9642572.79,-47.3935362558336,-3.23088742627357,"PFlogbur"
"PGM","274","7","274_7","Birds","Trogonviolaceus",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","274","8","274_8","Birds","Trogonviolaceus",233660.85,9645054.93,-47.3965558088803,-3.20844393275984,"PFlogbur"
"PGM","342","5","342_5","Birds","Trogonviolaceus",151357.12,9638323.6,-48.1366641992676,-3.26723973246348,"PFlog"
"PGM","342","8","342_8","Birds","Trogonviolaceus",151487.02,9634929.69,-48.13559238057,-3.29790187904043,"PFlog"
"PGM","369","4","369_4","Birds","Trogonviolaceus",187360.99,9626915.03,-47.8133150627525,-3.37129154141026,"PFlog"
"PGM","369","7","369_7","Birds","Trogonviolaceus",191637.2,9627024.67,-47.7748629283501,-3.37041170212159,"PFlog"
"PGM","423","7","423_7","Birds","Trogonviolaceus",219705.29,9613536.32,-47.5227797850028,-3.49301155734559,"PFlog"
"PGM","44","4","44_4","Birds","Trogonviolaceus",284641.06,9714635.84,-46.9369574693163,-2.58027845512145,"PFlogbur"
"PGM","443","4","443_4","Birds","Trogonviolaceus",268921.95,9616602.75,-47.0799642043273,-3.46637758311231,"PFlog"
"PGM","549","10","549_10","Birds","Trogonviolaceus",108282.58,9582008.95,-48.5256441202145,-3.77445660276414,"PFund"
"PGM","549","11","549_11","Birds","Trogonviolaceus",106416.79,9585558.13,-48.5422860844489,-3.74234070698851,"PFlog"
"PGM","549","9","549_9","Birds","Trogonviolaceus",106837.24,9587101.22,-48.5384509830948,-3.72842260642165,"PFlog"
"STM","103","1","103_1","Birds","Trogonviolaceus",730352,9705652,-54.9281173748277,-2.66128930669085,"AP"
"STM","103","3","103_3","Birds","Trogonviolaceus",729758,9703154,-54.933419932271,-2.6838832150894,"SFold"
"STM","103","7","103_7","Birds","Trogonviolaceus",729736,9709990,-54.9337203648732,-2.62207793046384,"AP"
"STM","103","8","103_8","Birds","Trogonviolaceus",736485,9708157,-54.8730185009334,-2.63854761233359,"SFold"
"STM","112","8","112_8","Birds","Trogonviolaceus",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","157","5","157_5","Birds","Trogonviolaceus",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","160","10","160_10","Birds","Trogonviolaceus",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","165","1","165_1","Birds","Trogonviolaceus",719111,9688900,-55.0289348485788,-2.81292273187611,"PFlogbur"
"STM","165","2","165_2","Birds","Trogonviolaceus",721237,9685445,-55.0097643588173,-2.84412883136821,"PFbur"
"STM","165","6","165_6","Birds","Trogonviolaceus",719122,9687188,-55.0288098612335,-2.82840196152099,"PFbur"
"STM","199","3","199_3","Birds","Trogonviolaceus",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","236","2","236_2","Birds","Trogonviolaceus",753605,9673967,-54.718521342743,-2.94734692341136,"PFlogbur"
"STM","260","1","260_1","Birds","Trogonviolaceus",734009,9667929,-54.894623646577,-3.00228490829191,"PFlog"
"STM","260","2","260_2","Birds","Trogonviolaceus",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","260","3","260_3","Birds","Trogonviolaceus",733236,9665827,-54.901538782075,-3.02130243026878,"PFlogbur"
"STM","260","5","260_5","Birds","Trogonviolaceus",735807,9669983,-54.8784902227076,-2.98368363788629,"PFlogbur"
"STM","260","6","260_6","Birds","Trogonviolaceus",735988,9668191,-54.8768313712219,-2.99988161967768,"PFlog"
"STM","261","1","261_1","Birds","Trogonviolaceus",727109,9663387,-54.9565990413717,-3.04346870365291,"PFlog"
"STM","261","3","261_3","Birds","Trogonviolaceus",726500,9665889,-54.9621185040032,-3.02085778999525,"PFlog"
"STM","261","4","261_4","Birds","Trogonviolaceus",725806,9667694,-54.9683902281958,-3.00454992368926,"PFlog"
"STM","307","1","307_1","Birds","Trogonviolaceus",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","2","307_2","Birds","Trogonviolaceus",738656,9650303,-54.8525146533619,-3.16155380563684,"PFlogbur"
"STM","307","7","307_7","Birds","Trogonviolaceus",740242,9651902,-54.8382801214202,-3.1470682032797,"PFlogbur"
"STM","357","2","357_2","Birds","Trogonviolaceus",732012,9634408,-54.9119778895253,-3.30538265321255,"PFlogbur"
"STM","357","5","357_5","Birds","Trogonviolaceus",735596,9638733,-54.8798205275947,-3.26621263797858,"PFbur"
"STM","363","8","363_8","Birds","Trogonviolaceus",725295,9631802,-54.9723545076416,-3.32907011617893,"PFund"
"STM","399","5","399_5","Birds","Trogonviolaceus",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","399","7","399_7","Birds","Trogonviolaceus",739702,9620667,-54.8425297241038,-3.42946021261033,"PFlog"
"STM","ExtraSTM","1","ExtraSTM_1","Birds","Trogonviolaceus",725675,9675624,-54.9696992948288,-2.93285420328746,"PFund"
"STM","ExtraSTM","2","ExtraSTM_2","Birds","Trogonviolaceus",723636,9675026,-54.9880259787442,-2.93829428491729,"PFund"
"STM","ExtraSTM","4","ExtraSTM_4","Birds","Trogonviolaceus",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"PGM","100","6","100_6","Birds","Trogonviridis",180076.74,9697831.08,-47.8771026929851,-2.73033229146818,"PFlogbur"
"PGM","142","1","142_1","Birds","Trogonviridis",207251.84,9675527.64,-47.6333513024298,-2.93246206346498,"PFlog"
"PGM","142","2","142_2","Birds","Trogonviridis",198492.14,9678012.94,-47.7120347844473,-2.90981366280728,"PFlogbur"
"PGM","142","4","142_4","Birds","Trogonviridis",202683.01,9677747.91,-47.6743717803243,-2.91229922205482,"PFlogbur"
"PGM","147","2","147_2","Birds","Trogonviridis",260481.05,9673887.84,-47.1548213348986,-2.94831620666434,"PFlogbur"
"PGM","147","3","147_3","Birds","Trogonviridis",260326.47,9677623.44,-47.1561466664017,-2.91454133248445,"PFlogbur"
"PGM","147","5","147_5","Birds","Trogonviridis",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","152","8","152_8","Birds","Trogonviridis",306724.26,9677398.36,-46.7388917003039,-2.91730213865861,"SFinter"
"PGM","202","1","202_1","Birds","Trogonviridis",234874.62,9672081.62,-47.385095474813,-2.96417104385618,"PFlogbur"
"PGM","245","2","245_2","Birds","Trogonviridis",296712.5,9655903.23,-46.8292615393853,-3.11152666792651,"PFlog"
"PGM","245","8","245_8","Birds","Trogonviridis",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","245","9","245_9","Birds","Trogonviridis",296453.71,9652962.42,-46.831635548469,-3.13811456084029,"PFlog"
"PGM","269","10","269_10","Birds","Trogonviridis",207162.58,9643733.4,-47.6348594375815,-3.21979824707857,"PFlog"
"PGM","269","8","269_8","Birds","Trogonviridis",211456.03,9642036.06,-47.5962941817293,-3.23523781877465,"PFlogbur"
"PGM","274","7","274_7","Birds","Trogonviridis",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","342","1","342_1","Birds","Trogonviridis",146505.4,9632415.6,-48.1804386272693,-3.32046878448726,"PFlog"
"PGM","342","10","342_10","Birds","Trogonviridis",148061.87,9634925.33,-48.1663772552795,-3.29784327766982,"SFinter"
"PGM","342","2","342_2","Birds","Trogonviridis",145992.72,9635407.88,-48.1849601542515,-3.29342477345345,"PFlog"
"PGM","342","9","342_9","Birds","Trogonviridis",146653.86,9637592.21,-48.1789556747267,-3.27371279345682,"PFlogbur"
"PGM","358","4","358_4","Birds","Trogonviridis",256256.95,9638962.83,-47.193456461947,-3.26397685320273,"PFlog"
"PGM","358","5","358_5","Birds","Trogonviridis",254302.71,9637339.62,-47.2110661554551,-3.27861237465098,"PFlogbur"
"PGM","423","1","423_1","Birds","Trogonviridis",227953.86,9616659.85,-47.4485123567256,-3.46497621298374,"PFlogbur"
"PGM","44","1","44_1","Birds","Trogonviridis",283371.34,9709020.01,-46.9484511042748,-2.63103847364972,"PFlogbur"
"PGM","443","2","443_2","Birds","Trogonviridis",268582.68,9619650.04,-47.0829566078737,-3.43882039658987,"PFlog"
"PGM","549","1","549_1","Birds","Trogonviridis",107391.87,9580414.01,-48.5337090645471,-3.78882561947277,"PFund"
"PGM","549","12","549_12","Birds","Trogonviridis",111707.71,9584996.26,-48.4947475574461,-3.74760613220228,"PFund"
"PGM","549","3","549_3","Birds","Trogonviridis",111434.96,9586797.52,-48.4971347720488,-3.73133097801923,"PFund"
"PGM","549","5","549_5","Birds","Trogonviridis",107265.43,9584625.46,-48.5346918891128,-3.75079327307192,"PFund"
"PGM","549","8","549_8","Birds","Trogonviridis",109967.09,9586294.85,-48.5103471587414,-3.73581719241879,"PFund"
"STM","103","1","103_1","Birds","Trogonviridis",730352,9705652,-54.9281173748277,-2.66128930669085,"AP"
"STM","103","2","103_2","Birds","Trogonviridis",729806,9701458,-54.9329625369473,-2.69921633497105,"SFinter"
"STM","103","5","103_5","Birds","Trogonviridis",733822,9706479,-54.8969334328967,-2.65375931816162,"SFinter"
"STM","103","7","103_7","Birds","Trogonviridis",729736,9709990,-54.9337203648732,-2.62207793046384,"AP"
"STM","103","8","103_8","Birds","Trogonviridis",736485,9708157,-54.8730185009334,-2.63854761233359,"SFold"
"STM","112","12","112_12","Birds","Trogonviridis",783365,9702074,-54.4515169178383,-2.69273015257551,"PFlog"
"STM","112","3","112_3","Birds","Trogonviridis",781090,9695965,-54.4718489380293,-2.74798761151822,"SFold"
"STM","112","6","112_6","Birds","Trogonviridis",781264,9698879,-54.4703402022848,-2.72164687577837,"SFold"
"STM","112","8","112_8","Birds","Trogonviridis",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","125","10","125_10","Birds","Trogonviridis",768385,9688539,-54.585912540055,-2.81534895703746,"PFbur"
"STM","125","5","125_5","Birds","Trogonviridis",766033,9696766,-54.6072057947924,-2.74102763094345,"SFinter"
"STM","125","6","125_6","Birds","Trogonviridis",763169,9696303,-54.6329425149053,-2.74526429796153,"SFold"
"STM","125","9","125_9","Birds","Trogonviridis",770348,9689782,-54.5682895357699,-2.80407673563088,"PFlog"
"STM","129","11","129_11","Birds","Trogonviridis",746157,9700732,-54.7859496047442,-2.70551941270224,"SFold"
"STM","129","2","129_2","Birds","Trogonviridis",748761,9695667,-54.7624552809406,-2.75126465454858,"PFlogbur"
"STM","129","5","129_5","Birds","Trogonviridis",750316,9699748,-54.7485444487856,-2.71434565716149,"PFlogbur"
"STM","157","1","157_1","Birds","Trogonviridis",784055,9687461,-54.445033375971,-2.82479012488384,"SFold"
"STM","157","2","157_2","Birds","Trogonviridis",781895,9686683,-54.4644336251382,-2.83186459389189,"PFlogbur"
"STM","157","3","157_3","Birds","Trogonviridis",779789,9686500,-54.4833605908969,-2.83356009323814,"PFlogbur"
"STM","157","4","157_4","Birds","Trogonviridis",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","157","5","157_5","Birds","Trogonviridis",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","157","6","157_6","Birds","Trogonviridis",775800,9689360,-54.5192727750141,-2.80778759774332,"PFlog"
"STM","157","8","157_8","Birds","Trogonviridis",777468,9689932,-54.5042901962794,-2.80258550773461,"SFold"
"STM","160","10","160_10","Birds","Trogonviridis",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","160","11","160_11","Birds","Trogonviridis",740489,9689847,-54.8367278391105,-2.80401892693779,"SFold"
"STM","160","5","160_5","Birds","Trogonviridis",740111,9692336,-54.8401675609686,-2.78152311499997,"SFold"
"STM","165","1","165_1","Birds","Trogonviridis",719111,9688900,-55.0289348485788,-2.81292273187611,"PFlogbur"
"STM","165","3","165_3","Birds","Trogonviridis",720873,9686438,-55.0130529036528,-2.83515617822308,"PFbur"
"STM","165","5","165_5","Birds","Trogonviridis",721102,9688036,-55.01101830238,-2.82070413818582,"PFlogbur"
"STM","165","6","165_6","Birds","Trogonviridis",719122,9687188,-55.0288098612335,-2.82840196152099,"PFbur"
"STM","199","3","199_3","Birds","Trogonviridis",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","199","6","199_6","Birds","Trogonviridis",743859,9680563,-54.8062697429415,-2.8878934478624,"SFold"
"STM","199","9","199_9","Birds","Trogonviridis",746573,9680843,-54.7818720336637,-2.88531455924244,"SFold"
"STM","236","3","236_3","Birds","Trogonviridis",751303,9674273,-54.7392252559294,-2.9446231248235,"PFlogbur"
"STM","260","1","260_1","Birds","Trogonviridis",734009,9667929,-54.894623646577,-3.00228490829191,"PFlog"
"STM","260","2","260_2","Birds","Trogonviridis",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","260","3","260_3","Birds","Trogonviridis",733236,9665827,-54.901538782075,-3.02130243026878,"PFlogbur"
"STM","260","5","260_5","Birds","Trogonviridis",735807,9669983,-54.8784902227076,-2.98368363788629,"PFlogbur"
"STM","261","11","261_11","Birds","Trogonviridis",723074,9662010,-54.9928655170699,-3.05598730237222,"PFund"
"STM","261","12","261_12","Birds","Trogonviridis",723165,9668724,-54.9921588123777,-2.99528134523049,"PFlog"
"STM","261","5","261_5","Birds","Trogonviridis",725191,9668596,-54.9739361637874,-2.99640493175147,"PFlog"
"STM","261","6","261_6","Birds","Trogonviridis",723844,9667206,-54.9860271641535,-3.00899498554297,"PFlog"
"STM","261","8","261_8","Birds","Trogonviridis",721050,9665034,-55.0111194040393,-3.02867962755524,"PFund"
"STM","307","1","307_1","Birds","Trogonviridis",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","10","307_10","Birds","Trogonviridis",739981,9650995,-54.8406105920949,-3.15527288886739,"REF"
"STM","307","5","307_5","Birds","Trogonviridis",738011,9649344,-54.8582979744391,-3.17023585586105,"PFlog"
"STM","307","6","307_6","Birds","Trogonviridis",736585,9648345,-54.8711051172289,-3.17929414739301,"AP"
"STM","357","3","357_3","Birds","Trogonviridis",734436,9634987,-54.8901837487828,-3.30010169825348,"SFold"
"STM","357","4","357_4","Birds","Trogonviridis",738437.34,9636907.23,-54.8542275472877,-3.28266424151069,"SFinter"
"STM","357","9","357_9","Birds","Trogonviridis",734154,9639054,-54.8927975214793,-3.26333793644606,"SFinter"
"STM","363","1","363_1","Birds","Trogonviridis",727762,9634861,-54.9502180854917,-3.30136703232739,"PFbur"
"STM","363","2","363_2","Birds","Trogonviridis",727196,9636742,-54.9553444095833,-3.28437104078331,"PFbur"
"STM","363","3","363_3","Birds","Trogonviridis",726313,9635419,-54.9632633083265,-3.29634892623101,"PFund"
"STM","363","4","363_4","Birds","Trogonviridis",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
