"Region","Catchment","Transect","Transectcode","UTM_X","UTM_Y","LU_FT_Code","AGB_Trees10","carbon_stock","non_zero","Longitude","Latitude","distmarket","distriver","distroad","DPFpx","edgedist","edgels","edgepx","elevation","meanprecips","meantemps","MFls","propertysize","SFAgepx","SFls","TSDls","UPFpx"
"STM","363",2,"363_2",727196,9636742,"PFbur","248.72",124.36,1,-54.9553444095833,-3.28437104078331,96449.3359375,1936.30554199219,1632.72241210938,0,1414.41455078125,0,0,147.915237426758,165.215667724609,195.776611328125,1,0,0,0,300,1
"STM","363",3,"363_3",726313,9635419,"PFund","434.52",217.26,1,-54.9632633083265,-3.29634892623101,97958.765625,841.23583984375,2758.64916992188,0,2588.60400390625,0,0,145.98600769043,165.236785888672,195.174911499023,1,0,0,0,300,1
"STM","363",4,"363_4",725275,9629596,"PFund","257.92",128.96,1,-54.9724935104025,-3.34901560428729,103840.5859375,406.377624511719,4847.5283203125,0,2650.73291015625,0,0,193.551712036133,165.252166748047,193.312210083008,1,0,0,0,300,1
"STM","363",5,"363_5",723984,9630941,"PFund","228.99",114.495,1,-54.9841326695962,-3.3368790345185,102916.5390625,763.2587890625,5924.5546875,0,4371.16796875,0,0,177.955490112305,165.338150024414,192.876617431641,1,0,0,0,300,1
"STM","363",6,"363_6",727125,9631039,"PFund","694.63",347.315,1,-54.9558773731694,-3.33593440572094,101920.7421875,410.161041259766,2883.66357421875,0,2297.74340820312,0,0,170.066452026367,165.147613525391,194.754058837891,1,0,0,0,300,1
"STM","363",7,"363_7",726636,9632799,"PFund","394.11",197.055,1,-54.9603092231649,-3.32003100120141,100369.9375,384.422180175781,2920.94750976562,0,2870.86791992188,0,0,160.300201416016,165.195220947266,194.809448242188,1,0,0,0,300,1
"STM","363",8,"363_8",725295,9631802,"PFund","581.44",290.72,1,-54.9723545076416,-3.32907011617893,101732.7265625,1068.42004394531,4472.51171875,0,3881.53515625,0,0,187.289520263672,165.26301574707,193.84977722168,1,0,0,0,300,1
"STM","399",10,"399_10",743614,9616792,"PFlogbur","132.31",66.155,1,-54.8072562137813,-3.46441108926054,112731.28125,1332.57653808594,1045.11462402344,0,200.889175415039,0.121632650494576,0.555555582046509,141.824645996094,162.552947998047,191.031753540039,0.682448983192444,96.0046234130859,0,0.266122460365295,179.299591064453,1
"STM","399",11,"399_11",742998,9615954,"SHA","0",0,0,-54.8127806210423,-3.47199976808499,113628.34375,959.207580566406,341.383697509766,0,0,0.0155102042481303,0,132.071640014648,162.676345825195,191.0830078125,0.227755099534988,0,0,0.292244911193848,8.88000011444092,0
"STM","399",12,"399_12",736540,9619082,"SFinter","1.93",0.965,1,-54.8709446329524,-3.44385372014019,111428.4375,2697.90771484375,58.0097808837891,0,0,0.0457142852246761,0,154.528137207031,164.356491088867,190.898315429688,0.341224491596222,257.788635253906,0,0.439999997615814,64.4816360473633,0
"STM","399",13,"399_13",741880,9614998,"PA","12.1",6.05,1,-54.8228189813813,-3.48066571961057,114702.015625,1654.55395507812,290.346496582031,0,0,0,0,142.607238769531,162.916473388672,191.164489746094,0.210612237453461,0,0,0.368979603052139,21.5036735534668,0
"STM","399",3,"399_3",741036,9612948,"PFund","469.75",234.875,1,-54.8303696824667,-3.4992162189525,116844.4609375,1057.02893066406,2024.00830078125,0,290.924163818359,0.133061230182648,0.666666686534882,114.052864074707,162.977615356445,191.298477172852,0.944489777088165,99.477294921875,0,0.0751020386815071,265.195922851562,1
"STM","399",5,"399_5",743648,9619966,"PFlogbur","349.99",174.995,1,-54.8070161379352,-3.43571642069721,109557.5390625,1931.54553222656,879.859619140625,0,243.709732055664,0.160816326737404,1,151.3330078125,162.589660644531,191.06755065918,0.78204083442688,0,0,0,224.343673706055,1
"STM","399",6,"399_6",739760,9615664,"PFlog","262.45",131.225,1,-54.8419058078501,-3.47468877671095,114323.4609375,48.1771011352539,851.452575683594,0,70.4495468139648,0.178775504231453,0,91.4830703735352,163.565673828125,191.215057373047,0.812244892120361,100.617156982422,0,0.21387754380703,199.248168945312,1
"STM","399",7,"399_7",739702,9620667,"PFlog","176.33",88.165,1,-54.8425297241038,-3.42946021261033,109375.1953125,677.7255859375,762.095153808594,0,101.418952941895,0.223673462867737,0,139.571563720703,163.70703125,191.342315673828,0.955102026462555,97.6785202026367,0,0.175510197877884,242.155914306641,1
"STM","399",8,"399_8",737528,9614864,"SFinter","38.11",19.055,1,-54.8619704056044,-3.48196716032788,115443.515625,1465.18579101562,621.615661621094,0.666666686534882,111.638061523438,0.120816327631474,0,122.181037902832,163.960601806641,191.040435791016,0.688163280487061,100.169097900391,0,0.342857152223587,146.243270874023,0.333333343267441
"STM","399",9,"399_9",737588,9618775,"PFund","278.74",139.37,1,-54.8615099850785,-3.44660799183252,111579.0078125,2090.29956054688,611.446960449219,0,209.546966552734,0.14122448861599,0.666666686534882,151.369277954102,164.233215332031,190.966796875,0.728163242340088,0,0,0.054693877696991,217.529800415039,1
"STM","69",1,"69_1",757341,9715728,"MA","0",0,0,-54.6856602357068,-2.56977150473495,13281.5126953125,743.948791503906,232.544036865234,0,0,0,0,124.166465759277,165.718154907227,195.604797363281,0.0946938768029213,149.333999633789,0,0.173061221837997,14.7951021194458,0
"STM","69",10,"69_10",758450,9720953,"SFold","88.35",44.175,1,-54.6757768740995,-2.52252117333543,8436.3857421875,1899.54040527344,478.432495117188,0,135.72932434082,0,0,120.05046081543,165.981903076172,206.681640625,0.280000001192093,0,8.33333301544189,0.211428567767143,38.7216339111328,0.444444447755814
"STM","69",11,"69_11",758995,9715296,"PFlogbur","142.07",71.035,1,-54.6707865025916,-2.57364943438829,13994.736328125,232.091873168945,601.421936035156,0,99.5310897827148,0,0,108.841018676758,165.571151733398,195.519134521484,0.140408158302307,81.1992568969727,0,0.0604081638157368,24.3453063964844,1
"STM","69",2,"69_2",756592,9717559,"SFold","115.36",57.68,1,-54.6924221629905,-2.55323198029939,11394.677734375,690.967712402344,245.484313964844,0,183.765197753906,0.139591842889786,0.333333343267441,134.768890380859,165.821105957031,194.704116821289,0.591836750507355,55.4668121337891,0,0.266938775777817,111.537956237793,1
"STM","69",3,"69_3",757680,9717086,"PA","0",0,0,-54.6826352837817,-2.55749005817444,11974.310546875,1320.32971191406,834.189880371094,0,0,0.0718367323279381,0,132.985961914062,165.705490112305,194.81623840332,0.454693883657455,27.0682888031006,0,0.175510197877884,96.5828552246094,0
"STM","69",4,"69_4",758908,9715722,"PA","35.29",17.645,1,-54.6715754689986,-2.56979999629616,13568.1416015625,32.2830848693848,694.879272460938,0,0,0,0,108.120063781738,165.580047607422,195.330520629883,0.155102044343948,81.1992568969727,0,0.0702040791511536,33.4914283752441,0
"STM","69",5,"69_5",758788,9720211,"SHA","0",0,0,-54.6727270034542,-2.52922311339323,9248.7802734375,1177.30212402344,363.377105712891,0,0,0,0,114.88459777832,165.861145019531,203.978271484375,0.0514285713434219,5.49840450286865,0,0.0514285713434219,8.44571399688721,0
"STM","69",6,"69_6",761016,9718487,"SFinter","22.94",11.47,1,-54.6526738069778,-2.54477092414593,11709.40234375,1381.64196777344,516.402648925781,0,0,0.0342857129871845,0,113.190048217773,165.42951965332,197.178009033203,0.346122443675995,0,2.55555558204651,0.293061226606369,58.4726524353027,0.111111111938953
"STM","69",7,"69_7",756560,9717953,"PA","0",0,0,-54.6927161398193,-2.54967083815307,10976.431640625,279.288970947266,420.697296142578,0,0,0.0677551031112671,0,127.198387145996,165.83740234375,194.653549194336,0.244081631302834,20.9129066467285,0,0.0775510221719742,48.4881629943848,0
"STM","69",8,"69_8",758553,9721830,"PFlog","164.51",82.255,1,-54.6748651792419,-2.51459174579397,7632.3876953125,1973.83911132812,303.697570800781,0,134.870880126953,0.102857142686844,0,126.966842651367,166.07502746582,210.50227355957,0.520816326141357,417.809906005859,0,0.0326530598104,151.216323852539,1
"STM","69",9,"69_9",760043,9721852,"REF","0",0,0,-54.6614736330318,-2.51436881216863,8290.767578125,776.373962402344,767.417175292969,0,0,0,0,102.184707641602,165.917236328125,213.426803588867,0.0840816348791122,235.979248046875,0,0.117551021277905,12.3199996948242,0
"STM","81",1,"81_1",772178,9707445,"FRU","0",0,0,-54.5521618367334,-2.64438999042122,27078.306640625,586.597229003906,364.997955322266,0,0,0,0,95.5888824462891,165.10986328125,199.12092590332,0.0636734664440155,322.864013671875,0,0.0106122447177768,16.4285717010498,0
"STM","81",10,"81_10",777953,9709167,"PA","0",0,0,-54.5002882414422,-2.62872172899749,29762.3125,204.785705566406,604.367614746094,0,0,0,0,110.125190734863,164.70719909668,206.394912719727,0.167346939444542,42.9687881469727,0,0.134693875908852,15.0742855072021,0
"STM","81",11,"81_11",777953,9707254,"SFold","156.59",78.295,1,-54.5002537028544,-2.64601229254577,31057.49609375,1410.73449707031,1203.72387695312,0,221.256896972656,0.191020414233208,0.777777791023254,132.531555175781,164.642562866211,195.754257202148,0.748571455478668,87.5001068115234,0,0.434285700321198,106.831840515137,1
"STM","81",15,"81_15",781706,9705956,"PFlog","334.23",167.115,1,-54.4664995842736,-2.65767507159097,34680.953125,1198.83227539062,1311.49963378906,0,407.807159423828,0.111836731433868,0,138.723526000977,164.165405273438,192.273818969727,0.959999978542328,538.42333984375,0,0.00244897953234613,287.573883056641,1
"STM","81",2,"81_2",773838,9709315,"PFlogbur","171.84",85.92,1,-54.5372750862926,-2.62745792046189,26713.3125,517.126831054688,378.222991943359,0,163.898880004883,0.111020408570766,0,106.336479187012,165.043746948242,208.679565429688,0.494693875312805,309.478057861328,0,0.289795905351639,120.303672790527,1
"STM","81",3,"81_3",773174,9710826,"PFlogbur","169.44",84.72,1,-54.5432696252592,-2.61381218441972,25157.853515625,364.622833251953,1441.76806640625,0,190.47021484375,0.137959182262421,0.222222223877907,102.056549072266,165.143585205078,217.092849731445,0.604897975921631,205.194702148438,2.77777767181396,0.118367344141006,154.783676147461,0.888888895511627
"STM","81",6,"81_6",772855,9708388,"MA","0",0,0,-54.546093706258,-2.63585434721242,26749.6640625,294.689971923828,94.9001617431641,0,0,0,0,91.3843688964844,165.095474243164,204.070129394531,0.1306122392416,322.864013671875,0,0.0620408169925213,26.4799995422363,0
"STM","81",7,"81_7",775833,9713039,"SFold","87.34",43.67,1,-54.5194106367241,-2.59376252774754,25646.90234375,703.861083984375,553.332580566406,0,96.9860992431641,0,0,79.663459777832,165.004928588867,228.434295654297,0.23183673620224,3059.50854492188,12.4444446563721,0.355918377637863,25.0971431732178,0
"STM","81",8,"81_8",775907,9711935,"PA","0",0,0,-54.5187260729939,-2.60373981706218,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,3059.50854492188,0,0,1.88653063774109,0
"STM","81",9,"81_9",773766,9712153,"PFlogbur","257.04",128.52,1,-54.537972238125,-2.6018073243236,24650.783203125,157.009826660156,891.07275390625,0,220.749176025391,0.151020407676697,1,91.2367630004883,165.138900756836,224.015106201172,0.62285715341568,0,0,0.1306122392416,140.341217041016,1
"STM","99",10,"99_10",763630,9705083,"SFinter","90.26",45.13,1,-54.6289527288012,-2.66589087060144,25124.314453125,1864.01977539062,262.988494873047,0,28.586145401001,0,0,139.112228393555,165.240051269531,198.897323608398,0.381224483251572,29.4184341430664,10.222222328186,0.395918369293213,34.5485725402832,0.333333343267441
"STM","99",11,"99_11",762019,9704400,"SFyoung","0",0,0,-54.6434217792756,-2.67209275055042,25318.447265625,396.586853027344,1074.36169433594,0,0,0,0,101.706344604492,165.258239746094,199.577865600586,0.192653059959412,0,0,0.255510210990906,17.28244972229,0
"STM","99",2,"99_2",760458,9705525,"FRU","0",0,0,-54.6574726235882,-2.66195029833541,23860.4453125,590.685485839844,433.449951171875,0,3.72497653961182,0,0,126.24577331543,165.420928955078,199.522262573242,0.260408163070679,27.0254936218262,0,0.180408164858818,37.8212242126465,0
"STM","99",3,"99_3",760290,9704428,"PA","0",0,0,-54.6589639891481,-2.67186953129499,24906.90234375,1269.283203125,278.765747070312,0,0,0,0,118.208190917969,165.34814453125,200.046310424805,0.235918372869492,17.652156829834,0,0.373061209917068,36.9273452758789,0
"STM","99",4,"99_4",761106,9708475,"SFinter","38.73",19.365,1,-54.651698129996,-2.63527271676081,21134.013671875,1685.02160644531,204.765716552734,0,182.520004272461,0.00163265306036919,0.111111111938953,141.697525024414,165.482162475586,197.987518310547,0.406530618667603,41.4080772399902,2.22222232818604,0.441632658243179,49.3763275146484,0.888888895511627
"STM","99",5,"99_5",760009,9702860,"PA","0",0,0,-54.6614629699446,-2.68604835268152,26384.564453125,348.531066894531,144.409637451172,0,0,0,0,80.5202255249023,165.25422668457,200.749694824219,0.137959182262421,0,0,0.0881632640957832,34.0604095458984,0
"STM","99",6,"99_6",761980,9702007,"SFold","61.58",30.79,1,-54.6437309120697,-2.69372474480995,27624.76171875,1474.97045898438,334.574951171875,0,61.3839683532715,0,0,100.648773193359,165.051940917969,200.72639465332,0.0914285704493523,0,8,0.114285714924335,7.20979595184326,0
"STM","99",7,"99_7",759616,9704334,"SFold","47.98",23.99,1,-54.6650209169254,-2.67273084545674,24880.32421875,1690.92126464844,905.030883789062,0,124.864936828613,0,0,122.647064208984,165.374481201172,200.297393798828,0.519999980926514,0,1.88888883590698,0.265306115150452,102.999183654785,0.888888895511627
"STM","99",8,"99_8",763947,9701216,"SFinter","55.13",27.565,1,-54.6260358610169,-2.70084031420947,28878.64453125,1322.12292480469,563.873901367188,0,136.600158691406,0.0179591830819845,0,118.889701843262,164.8447265625,200.80110168457,0.478367358446121,0,5.44444465637207,0.625306129455566,55.0685729980469,0.555555582046509
"STM","99",9,"99_9",765461,9702690,"PA","0",0,0,-54.6124526994896,-2.68748971241138,27983.755859375,1236.69885253906,835.563232421875,0,0,0,0,93.8911590576172,164.893447875977,199.782730102539,0.213061228394508,0,0,0.201632648706436,19.7600002288818,0
"STM","ExtraSTM",1,"ExtraSTM_1",725675,9675624,"PFund","291.17",145.585,1,-54.9696992948288,-2.93285420328746,61123.97265625,2169.93530273438,4533.498046875,0,4406.912109375,0,0,192.281448364258,166.857284545898,192.808227539062,1,0,0,0,300,1
"STM","ExtraSTM",2,"ExtraSTM_2",723636,9675026,"PFund","246.11",123.055,1,-54.9880259787442,-2.93829428491729,62658.0703125,2881.68798828125,6406.828125,0,2507.85302734375,0,0,198.094223022461,166.697952270508,191.593566894531,1,0,0,0,300,1
"STM","ExtraSTM",3,"ExtraSTM_3",722040,9676125,"PFund","249.99",124.995,1,-55.0023963739131,-2.92838352478995,62573.828125,2060.62182617188,6425.595703125,0,853.816833496094,0,0,188.118438720703,166.835876464844,190.001602172852,1,0,0,0,300,1
"STM","ExtraSTM",4,"ExtraSTM_4",725976,9682714,"PFund","252.58",126.29,1,-54.9671070056495,-2.86874610272497,54885.4609375,478.524993896484,5518.1015625,0,2987.84301757812,0,0,194.603469848633,168.278610229492,189.015243530273,1,0,0,0,300,1
"STM","ExtraSTM",5,"ExtraSTM_5",726945,9683880,"PFund","213.96",106.98,1,-54.9584122135226,-2.85818834303032,53389.97265625,1685.19958496094,5076.26318359375,0,2480.46142578125,0,0,196.241622924805,168.616409301758,188.646759033203,1,0,0,0,300,1
"PGM","100",10,"100_10",178054.35,9697314.01,"SFyoung","0.7",0.35,1,-47.895285885706,-2.73496038217493,67143.578125,580.061584472656,282.550628662109,0,0,0,0,30.017650604248,155.96467590332,192.986663818359,0.427755087614059,0,0,0.352653056383133,45.668571472168,0
"PGM","100",2,"100_2",182496.34,9693974.86,"SFyoung","1.46",0.73,1,-47.8554440834477,-2.76522845544396,61700.37890625,794.663146972656,205.215286254883,0,0,0.0130612244829535,0,53.6471290588379,155.12255859375,193.932571411133,0.33714285492897,544.369567871094,0,0.218775510787964,62.7420425415039,0
"PGM","100",3,"100_3",183543.53,9695657.02,"PFlogbur","136.54",68.27,1,-47.8459979374664,-2.75005140886462,61492.56640625,856.102111816406,70.7253875732422,1,34.9309387207031,0.0399999991059303,0,57.3415870666504,155.212020874023,194.632308959961,0.593469381332397,544.369567871094,0,0.0799999982118607,32.4122467041016,0
"PGM","100",5,"100_5",181103.12,9694343.75,"PFlog","194.51",97.255,1,-47.86795535461,-2.76186491865803,63127.640625,497.659545898438,308.927917480469,0,275.744293212891,0.159999996423721,1,40.1940116882324,155.309646606445,193.639450073242,0.739591836929321,128.64729309082,0,0.0628571435809135,208.049789428711,1
"PGM","100",6,"100_6",180076.74,9697831.08,"PFlogbur","223.97",111.985,1,-47.8771026929851,-2.73033229146818,65578.3984375,2184.24096679688,49.8851890563965,1,94.3661804199219,0.0620408169925213,0,70,155.805023193359,193.484817504883,0.635102033615112,0,0,0.117551021277905,1.74448978900909,0
"PGM","100",8,"100_8",183253.14,9697677.66,"PA","0",0,0,-47.8485641367769,-2.73178694360667,62701.9921875,893.995361328125,39.252326965332,0,0,0.00489795906469226,0,70,155.452438354492,194.267013549805,0.395102053880692,259.914093017578,0,0.203265309333801,56.7453079223633,0
"PGM","100",9,"100_9",181569.64,9696367.34,"PFlogbur","19.01",9.505,1,-47.8637196140318,-2.74359047394595,63579.9375,893.995666503906,95.0514984130859,0.111111111938953,14.9538707733154,0.0244897957891226,0,62.9119415283203,155.486328125,194.013000488281,0.393469393253326,16.2471389770508,0.666666686534882,0.204897955060005,50.5420417785645,0.666666686534882
"PGM","142",1,"142_1",207251.84,9675527.64,"PFlog","132.4",66.2,1,-47.6333513024298,-2.93246206346498,32096.265625,1453.54174804688,61.7205238342285,0,734.0439453125,0.0783673450350761,0,142.509216308594,151.561950683594,200.518188476562,1,817.312805175781,0,0.011428571306169,262.619598388672,1
"PGM","142",11,"142_11",200527.37,9675712.25,"PA","0",0,0,-47.6937913113458,-2.93064910868225,38685.5625,2180.53662109375,178.567565917969,0,0,0.0040816324763,0,106.447479248047,151.989349365234,197.930084228516,0.166530609130859,0,0,0.0204081628471613,33.4008178710938,0
"PGM","142",12,"142_12",205435.77,9676781.85,"PFlogbur","199.14",99.57,1,-47.6496490006035,-2.9210886038438,34180.609375,281.718078613281,413.740844726562,0,94.8773803710938,0.107755102217197,0,96.2002410888672,151.702102661133,199.955764770508,0.526530623435974,1882.29089355469,0,0.0236734692007303,154.94367980957,1
"PGM","142",13,"142_13",200496.14,9681097.56,"SFinter","23.76",11.88,1,-47.6939565356496,-2.88198130709905,40161.36328125,628.580627441406,517.752990722656,0,147.257995605469,0.244081631302834,0,74.6247024536133,152.371109008789,197.092437744141,0.795102059841156,0,9,0.451428562402725,34.3714294433594,0
"PGM","142",2,"142_2",198492.14,9678012.94,"PFlogbur","73.16",36.58,1,-47.7120347844473,-2.90981366280728,41191.6796875,1076.24975585938,272.553192138672,0.111111111938953,18.6249618530273,0.10530611872673,0,63.2558441162109,152.319519042969,196.646133422852,0.541224479675293,1247.45642089844,0,0.165714278817177,108.064491271973,0.111111111938953
"PGM","142",3,"142_3",203755.18,9675551.61,"PFlog","211.55",105.775,1,-47.6647814652085,-2.93217064228016,35514.74609375,1092.66479492188,223.934692382812,0,159.269027709961,0.0302040819078684,0.111111111938953,90,151.765838623047,199.369918823242,0.339591830968857,1882.29089355469,0,0.0424489788711071,83.8767318725586,1
"PGM","142",4,"142_4",202683.01,9677747.91,"PFlogbur","252.12",126.06,1,-47.6743717803243,-2.91229922205482,37070.5078125,297.999420166016,502.961090087891,0,396.212585449219,0.12653061747551,0,78.2281875610352,151.958251953125,198.601699829102,0.893877565860748,1882.29089355469,0,0.111836731433868,227.263671875,1
"PGM","142",5,"142_5",207414.65,9676620.92,"PFlog","416.16",208.08,1,-47.6318647493605,-2.92258503983544,32235.849609375,1705.45935058594,207.327484130859,0,709.283142089844,0.0563265308737755,0,128.416519165039,151.606384277344,200.427978515625,1,812.907531738281,0,0.0163265299052,295.526519775391,1
"PGM","142",6,"142_6",200679.93,9679245.07,"PFlogbur","112.12",56.06,1,-47.6923441045484,-2.89872624174554,39415.08984375,699.110534667969,150.834884643555,0,153.966323852539,0.186122447252274,0,78.1147537231445,152.223983764648,197.460113525391,0.841632664203644,1247.45642089844,10.1111106872559,0.178775504231453,54.6032638549805,0
"PGM","142",7,"142_7",202319.32,9676148,"PA","0",0,0,-47.6776750322889,-2.92675001784936,37049.41796875,1339.63269042969,115.368507385254,0,0,0,0,114.506172180176,151.895370483398,198.651992797852,0,866.229797363281,0,0,0,0
"PGM","142",8,"142_8",199099.41,9679572.86,"PA","0",0,0,-47.7065429868576,-2.89572997266651,41030.00390625,422.581634521484,375.722747802734,0,0,0,0,57.6465225219727,152.394546508789,196.667221069336,0.128979593515396,1079.05249023438,0,0.111836731433868,14.2881631851196,0
"PGM","142",9,"142_9",204274.1,9673796.28,"PA","0",0,0,-47.6601546658477,-2.94804517186372,34670.06640625,2627.6796875,283.922637939453,0,0,0,0,134.561309814453,151.652496337891,199.819915771484,0,1882.29089355469,0,0,0,0
"PGM","147",1,"147_1",257306.63,9673966.58,"PFlog","162.56",81.28,1,-47.1833646099923,-2.94754845167829,19835.345703125,2284.6630859375,1183.15979003906,0,971.843566894531,0,0,149.429229736328,150.958251953125,193.776397705078,1,1712.50756835938,0,0,300,1
"PGM","147",11,"147_11",255423.25,9678171.28,"PFlog","231.97",115.985,1,-47.2002256457732,-2.9095029327373,19859.3125,1597.95178222656,91.9884033203125,0,262.128723144531,0.106122449040413,1,149.215225219727,151.615737915039,193.093368530273,0.77142858505249,6983.14697265625,0,0.00734693882986903,228.925720214844,1
"PGM","147",12,"147_12",256059.48,9675494.92,"PA","0",0,0,-47.1945519187767,-2.93370949424595,19202.02734375,695.332153320312,53.0191650390625,0,0,0,0,80,151.183609008789,193.420593261719,0.0530612245202065,6983.14697265625,0,0.0244897957891226,9.65714263916016,0
"PGM","147",13,"147_13",262505.43,9674305.82,"SFinter","2.55",1.275,1,-47.1366104416192,-2.94457262808901,24902.701171875,2135.27758789062,251.426666259766,0,118.031288146973,0.182040810585022,0,132.036407470703,151.066375732422,194.736389160156,0.654693901538849,1883.240234375,16.1111106872559,0.259591847658157,117.898773193359,0
"PGM","147",14,"147_14",254322.11,9675109.9,"MA","0",0,0,-47.2101807932541,-2.93715927590453,17456.455078125,1092.66491699219,451.530578613281,0,129.699768066406,0.0922449007630348,0,121.811012268066,151.095031738281,193.20588684082,0.519183695316315,6983.14697265625,14.3333330154419,0.45306122303009,29.4906120300293,0
"PGM","147",2,"147_2",260481.05,9673887.84,"PFlogbur","157.46",78.73,1,-47.1548213348986,-2.94831620666434,22826.908203125,2458.14965820312,189.483749389648,0,163.899780273438,0.0857142880558968,0,152.069320678711,151.012069702148,194.298004150391,0.664489805698395,2563.61840820312,0,0.0653061196208,183.805709838867,1
"PGM","147",3,"147_3",260326.47,9677623.44,"PFlogbur","161",80.5,1,-47.1561466664017,-2.91454133248445,23975.537109375,893.998352050781,139.41130065918,0,670.160583496094,0.0506122447550297,0,135.404830932617,151.532485961914,193.69010925293,0.999183654785156,2882.90649414062,14.1111106872559,0.476734697818756,169.374694824219,0.111111111938953
"PGM","147",4,"147_4",256209.12,9677041.68,"SFinter","79.74",39.87,1,-47.193179186318,-2.91972880962193,19987.3671875,794.665283203125,121.150375366211,0,183.766311645508,0.128979593515396,0.333333343267441,111.206665039062,151.431274414062,193.288635253906,0.675102055072784,6983.14697265625,17.3333339691162,0.615510225296021,24.352653503418,0
"PGM","147",5,"147_5",258270.23,9674861.83,"PFlog","190.44",95.22,1,-47.1746841992724,-2.93947197584796,21029.109375,1390.66442871094,384.750213623047,0,290.398864746094,0.102040819823742,0.555555582046509,131.975952148438,151.112976074219,193.816009521484,0.860408186912537,1883.240234375,0,0.0448979586362839,250.037551879883,1
"PGM","147",7,"147_7",258421.07,9677961.35,"PFlog","202.12",101.06,1,-47.1732738671787,-2.91145333999047,22382.376953125,998.339416503906,1022.52624511719,0,598.265686035156,0.0628571435809135,0,124.722427368164,151.579299926758,193.433242797852,1,2882.90649414062,0,0.00897959154099226,297.539581298828,1
"PGM","147",8,"147_8",255521.63,9679303.06,"PFlog","206.62",103.31,1,-47.1993212499012,-2.89927295536544,20542.736328125,845.163452148438,378.817932128906,0,1393.04809570312,0,0,150,151.802932739258,192.99934387207,1,6983.14697265625,0,0.0155102042481303,295.750213623047,1
"PGM","152",1,"152_1",306271.45,9675990.45,"SFold","20.97",10.485,1,-46.7429839955799,-2.9300273423962,68309.5703125,198.66633605957,497.129913330078,0,54.7070693969727,0.0146938776597381,0,70,150.866668701172,195.862030029297,0.485714286565781,32099.302734375,4,0.413061231374741,46.8146934509277,0.333333343267441
"PGM","152",10,"152_10",309925.32,9675874.73,"PA","1.9",0.95,1,-46.710121508387,-2.93112471231902,71927.5703125,1070.64990234375,45.9701957702637,0,0,0,0,66.0562210083008,151.01057434082,193.616653442383,0.284897953271866,32099.302734375,0,0.183673471212387,36.6546936035156,0
"PGM","152",11,"152_11",298707.96,9676856.58,"PA","0.54",0.27,1,-46.810998019918,-2.92208687571782,60912.8359375,1078.48413085938,109.808837890625,0,0,0,0,95.9207611083984,150.475341796875,194.935699462891,0.383673459291458,32099.302734375,0,0.142040818929672,85.7665328979492,0
"PGM","152",12,"152_12",300817.17,9675013.68,"PA","0",0,0,-46.7920545255417,-2.93878210478647,62783.1640625,845.146911621094,199.356399536133,0,0,0,0,80,150.40998840332,195.437362670898,0.152653068304062,32099.302734375,0,0.146122455596924,9.69306087493896,0
"PGM","152",2,"152_2",303034.29,9676264.61,"SFinter","45.16",22.58,1,-46.7720956671706,-2.92750227611262,65134.6953125,358.747802734375,474.529937744141,0,0,0.0693877562880516,0,79.9913558959961,150.701034545898,195.781127929688,0.449795931577682,32099.302734375,6.22222232818604,0.341224491596222,43.4032669067383,0.222222223877907
"PGM","152",3,"152_3",305826.72,9674910.72,"SFinter","80.25",40.125,1,-46.7469991660729,-2.93978490761141,67744.796875,893.998596191406,235.148849487305,0,0,0,0,70,150.724884033203,196.448669433594,0.0530612245202065,32099.302734375,1.44444441795349,0.153469383716583,17.4465312957764,0.444444447755814
"PGM","152",4,"152_4",308105.41,9675788.63,"SFold","96.24",48.12,1,-46.7264916419256,-2.93187806358157,70101.2890625,637.385803222656,585.808837890625,0,139.392211914062,0.12653061747551,0,80,150.921020507812,194.777236938477,0.592653036117554,32099.302734375,0,0.208163261413574,117.580406188965,1
"PGM","152",5,"152_5",301549.16,9677388.57,"PA","0",0,0,-46.7854369307286,-2.9173173923439,63802.7109375,1761.76501464844,576.280151367188,0,0,0,0,80,150.724624633789,195.364059448242,0.0473469384014606,32099.302734375,0,0.0489795915782452,7.43346929550171,0
"PGM","152",6,"152_6",303751.81,9677244.16,"SFold","79.9",39.95,1,-46.7656283741577,-2.91865468088511,65975.234375,1390.66418457031,508.576690673828,0,198.426513671875,0.0244897957891226,0.444444447755814,80,150.857345581055,195.720138549805,0.499591827392578,32099.302734375,18.6666660308838,0.430204093456268,82.537956237793,0.111111111938953
"PGM","152",7,"152_7",300610.79,9673368.91,"SFinter","10.65",5.325,1,-46.793934535596,-2.9536521230952,62410.87109375,1058.39721679688,203.343078613281,0,84.4332275390625,0,0,84.8582229614258,150.039703369141,195.331726074219,0.467755109071732,32099.302734375,21.5555553436279,0.498775511980057,69.5877532958984,0
"PGM","152",8,"152_8",306724.26,9677398.36,"SFinter","74.2",37.1,1,-46.7388917003039,-2.91730213865861,68933.421875,1638.76721191406,944.291809082031,0,181.313552856445,0.00163265306036919,0,80,151.049224853516,195.207855224609,0.533877551555634,32099.302734375,17.6666660308838,0.384489804506302,52.9346923828125,0
"PGM","152",9,"152_9",299233.39,9675028.81,"PA","0",0,0,-46.8062988807105,-2.93862222689311,61205.59765625,2209.51293945312,84.7311325073242,0,0,0,0,80,150.302856445312,195.030227661133,0.035918366163969,32099.302734375,0,0.0440816320478916,4.63918352127075,0
