"Region","COD_IMOVEL","num_area_ha","num_modulo_new","size_class","FOREST_COVER_2010_PP","ADEF_BIODIVERSITY_BENEFIT","ADEG_BIODIVERSITY_BENEFIT","RESTOR_BIODIVERSITY_BENEFIT","ADEF_CARBON_BENEFIT","ADEG_CARBON_BENEFIT","RESTOR_CARBON_BENEFIT","ADEF_BIODIVERSITY_BENEFIT_HA","ADEG_BIODIVERSITY_BENEFIT_HA","RESTOR_BIODIVERSITY_BENEFIT_HA","ADEF_CARBON_BENEFIT_HA","ADEG_CARBON_BENEFIT_HA","RESTOR_CARBON_BENEFIT_HA"
"PGM","PA-1505502-1BCA9C7391DF498099B9F5DE1288E87F",59.0201728728049,1.07309405223282,"small",0.157247137030829,1.25627988390625,0.000301925465464592,3.15867364406586e-05,789.483774185181,1.70035743713379,0.781641006469727,0.0212856015622603,5.11563166911211e-06,5.35185427340776e-07,13.3765073153311,0.0288097671417915,0.0132436244833483
"PGM","PA-1505502-09124CAEDBB04235B2FC6495B2376B8B",27.5386795599977,0.50070326472723,"small",0.428020020176673,9.20751621248201,68.712770361919,0.881502704229206,4443.74535655975,4444.57297039032,555.957047462463,0.334348500349186,2.49513671170096,0.0320096213149473,161.363777332835,161.393830111101,20.1882245752276
"PGM","PA-1505502-0D64F3E0F2F048429439E2E1F1DA9C5B",16.247138598337,0.295402519969764,"small",0.472663527149763,3.16106975544244,4.9057626677677,0,2161.11487865448,685.093858718872,0,0.19456162919457,0.301946255833001,0,133.015106972478,42.1670471124678,0
"PGM","PA-1505502-B7C9F01738604340B6CDCCF4E637413B",49.3327907437369,0.896959831704308,"small",0.588273748278061,12.9424698287621,0,0.405850924551487,9513.50032615662,0,389.132699966431,0.262350246836689,0,0.00822679841202805,192.843343803014,0,7.88791175402606
"PGM","PA-1505502-AF1037B4577A400C99B39A3C49ED5480",39.4548750014216,0.71736136366221,"small",0.536387692074049,4.98981366865337,2.98734148405492,0.0960126556456089,2233.64052581787,245.494426727295,12.7875556945801,0.12646887535377,0.0757153959795155,0.00243348016289874,56.6125358586839,6.2221570013452,0.324105847353954
"PGM","PA-1505502-55F5288B8093442CAA9048B783DCB250",102.514878741501,1.86390688620912,"small",0.566169840017502,5.68272793386132,67.7003285558894,0.00174591224640608,2132.69980144501,6207.63593006134,0,0.055433201537415,0.660395148362811,1.70308180416281e-05,20.8038074826461,60.5535119025438,0
"PGM","PA-1505502-F16516303A6B4AC6A4FA34D107DD51F4",86.1616927379222,1.56657623159858,"small",0.787627431638118,29.8700448218733,284.616925029084,0.416862789541483,10378.499332428,26365.8810405731,0,0.34667430354147,3.3032884566788,0.0048381453090697,120.453753897294,306.004677981086,0
"PGM","PA-1505502-631AAC695B444B73B02A92F7E5696CF1",16.261677137962,0.295666857053854,"small",0.63697578700182,5.87735611759126,11.8888369360939,0.00830224249511957,3323.23510456085,527.556848526001,0,0.361423736784867,0.73109537443343,0.000510540359686422,204.359924032863,32.4417244328661,0
"PGM","PA-1505502-34221B19ED4748DBBBB3071DAF70443B",23.9173589329751,0.434861071508639,"small",0.918435399427755,10.1321745887399,34.831465613097,0,11255.988899231,1742.47118759155,0,0.423632668520542,1.45632574694836,0,470.620060131815,72.8538294079447,0
"PGM","PA-1505502-6465FEE7302A486186BBD92E005C14ED",29.9314547502172,0.544208268185767,"small",0,0,0,0,0,0,0,0,0,0,0,0,0
"PGM","PA-1505502-E4326E1DEFAA4BFD9267CAD9C2D7AA7D",14.5591839374755,0.264712435226827,"small",0.760525742125305,3.75856355577707,0.051009239628911,0.0327997524291277,1965.95355415344,0,0,0.258157570638455,0.00350357821207361,0.00225285651791931,135.031850864461,0,0
